Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_L,Best_Fit_W_W
37.25783, 234.49837, [8.006331|10.984697|11.795286|7.9606056|13.334576|11.04465|12.006282|13.36524|15.968164|16.678997], [1.9615512|2.6912508|2.8898451|1.9503484|3.266971|2.7059393|2.941539|3.274484|3.9122002|4.0863543], 4,7,4,4
33.535324, 135.95265, [8.637547|10.727639|11.998672|6.679085|15.056891|15.340117|10.570784|7.8381433|7.0075536|9.43574], [2.116199|2.6282716|2.9396746|1.6363758|3.6889384|3.7583287|2.589842|1.9203451|1.7168506|2.3117564], 4,5,4,4
19.219788, 392.9317, [13.41464|12.450485|12.615003|9.340933|11.49491|14.910048|7.5476084|6.878904|12.434135|9.483087], [3.286587|3.0503688|3.0906756|2.2885284|2.816253|3.6529617|1.849164|1.6853315|3.046363|2.3233562], 9,5,8,8
43.695587, 198.59479, [6.481791|8.549746|12.85366|6.993227|16.370392|10.7937565|12.605119|16.37888|16.61683|15.218073], [1.5880388|2.0946877|3.1491466|1.7133406|4.010746|2.6444705|3.0882542|4.0128255|4.0711236|3.728428], 4,6,4,4
22.853569, 283.4455, [8.7637005|13.601476|14.907904|15.855799|10.740458|15.253774|13.841227|12.973888|12.664541|10.465333], [2.1471066|3.3323615|3.6524365|3.8846707|2.631412|3.7371745|3.3911004|3.1786027|3.1028125|2.5640066], 9,6,9,9
29.51896, 357.43396, [16.455791|9.732938|14.449816|11.835407|13.68763|14.433125|16.490253|14.168093|11.427843|14.230363], [4.031669|2.3845696|3.5402048|2.899675|3.3534694|3.5361154|4.040112|3.4711828|2.7998216|3.486439], 6,5,6,6
18.477585, 86.296104, [11.259945|9.87741|14.046796|7.6864777|6.523908|11.862933|9.433731|16.940113|15.557327|9.549554], [2.7586865|2.4199655|3.441465|1.883187|1.5983574|2.9064186|2.311264|4.1503277|3.8115451|2.3396406], 9,6,8,8
31.091251, 305.24963, [13.27073|9.052007|14.90063|16.935883|8.204153|16.456104|9.646556|9.087095|8.497581|10.468999], [3.251329|2.2177417|3.6506543|4.149291|2.0100174|4.0317454|2.3634062|2.2263384|2.0819073|2.5649047], 5,6,5,5
43.336754, 330.1777, [8.455787|10.639283|6.161275|16.930769|11.782082|7.1430926|10.109125|9.295332|15.647985|6.756289], [2.0716677|2.6066244|1.5095123|4.1480384|2.88661|1.7500577|2.4767356|2.2773564|3.8337564|1.6552908], 3,5,3,3
39.135754, 270.53174, [9.389393|8.51356|12.593803|14.835617|8.100331|11.286099|13.194156|16.41885|10.6771555|9.078003], [2.3004012|2.0858223|3.085482|3.6347263|1.9845811|2.7650943|3.2325683|4.0226183|2.6159031|2.2241106], 4,5,4,4
28.788452, 91.38216, [16.548214|7.688604|16.802105|12.032369|9.124206|13.839801|6.2491655|10.560016|7.1678205|12.663057], [4.054312|1.883708|4.1165156|2.9479303|2.2354305|3.3907511|1.5310456|2.5872037|1.756116|3.102449], 6,5,5,6
8.471432, 435.33597, [7.562608|7.71073|8.716875|10.35492|15.409912|7.6055427|14.951966|11.903364|6.1638584|9.558068], [1.8528389|1.8891289|2.1356344|2.5369556|3.7754285|1.8633579|3.6632318|2.9163241|1.5101453|2.3417268], 4,6,10,10
13.80766, 291.42297, [7.4258184|13.721436|15.924083|9.932151|8.347338|13.6220255|11.069863|8.566302|14.712903|10.481075], [1.8193256|3.3617518|3.9014003|2.433377|2.0450978|3.3373961|2.7121165|2.0987442|3.6046612|2.5678635], 8,6,10,10
26.26688, 80.530975, [14.60129|8.4508915|8.562615|15.441802|13.2675905|15.332699|15.180416|15.402014|9.926332|13.463273], [3.577316|2.0704684|2.0978408|3.7832415|3.2505596|3.7565112|3.719202|3.7734933|2.4319515|3.298502], 7,6,8,8
38.65341, 505.54117, [10.443107|7.87482|7.9933176|10.61703|8.312592|10.050352|12.585537|6.0903397|14.127615|10.906776], [2.558561|1.929331|1.9583628|2.6011724|2.0365849|2.4623363|3.0834565|1.4921333|3.4612656|2.6721601], 3,6,3,4
32.070194, 213.97975, [11.586243|9.571315|9.550225|9.618772|12.224123|6.064279|6.769837|15.248633|6.4852986|8.76203], [2.8386295|2.3449721|2.3398051|2.356599|2.9949102|1.4857484|1.65861|3.7359152|1.5888982|2.1466973], 4,5,4,4
43.918983, 364.76096, [16.226364|12.944712|6.266382|10.930675|16.66533|14.46137|9.57337|16.652536|16.609621|14.9243555], [3.975459|3.1714544|1.5352637|2.6780152|4.083006|3.5430357|2.3454757|4.079871|4.069357|3.6564672], 4,6,5,5
28.754137, 35.449062, [9.269835|14.568118|10.608726|8.8640175|8.242205|11.114217|11.072534|6.6376557|7.981735|16.684074], [2.2711096|3.5691888|2.5991378|2.1716843|2.01934|2.7229831|2.7127707|1.6262257|1.9555252|4.0875983], 5,6,5,5
31.429653, 226.41327, [15.966644|15.040165|9.691692|16.546835|8.863107|14.8702965|6.8199787|13.938124|9.284607|10.222332], [3.9118278|3.6848404|2.3744645|4.0539746|2.171461|3.6432226|1.6708947|3.4148402|2.2747288|2.5044713], 5,6,5,6
43.83935, 262.2892, [12.432242|11.46744|14.372531|14.827364|15.473131|7.4646244|7.5664964|13.492006|15.5754795|14.855862], [3.0458994|2.8095226|3.52127|3.6327043|3.7909172|1.828833|1.8537916|3.3055415|3.8159926|3.639686], 4,5,4,4
6.7515, 422.2951, [6.831744|10.701663|15.705685|6.7258162|7.471199|13.713621|12.539429|7.898344|8.771586|8.737296], [1.6737773|2.6219075|3.8478928|1.647825|1.8304437|3.3598373|3.07216|1.9350942|2.1490388|2.1406376], 2,5,10,10
14.166648, 413.17737, [16.451038|8.012935|7.3775554|14.693673|9.941451|14.04032|15.932323|9.963895|15.676062|14.883094], [4.030504|1.963169|1.8075011|3.5999498|2.4356556|3.4398785|3.9034193|2.4411542|3.840635|3.646358], 6,5,10,10
18.711071, 522.8826, [16.69037|7.6505|6.0278983|7.054538|14.815326|14.178247|6.664997|16.685013|14.407931|14.688161], [4.089141|1.8743725|1.4768351|1.7283617|3.6297548|3.4736707|1.6329243|4.087828|3.5299432|3.5985994], 9,5,8,8
12.456313, 318.46738, [8.221048|10.159089|16.100662|6.921697|7.686361|10.155547|9.366419|12.171089|13.367038|14.7619505], [2.0141568|2.4889767|3.9446623|1.6958158|1.8831584|2.488109|2.2947726|2.981917|3.2749243|3.6166778], 7,7,10,10
31.788153, 181.26598, [6.2570543|16.906736|10.166969|10.472371|7.4281015|13.462185|16.324905|14.05795|13.243426|13.044205], [1.5329783|4.1421504|2.4909074|2.5657308|1.8198849|3.2982354|3.9996018|3.4441977|3.2446394|3.19583], 5,6,5,5
26.103724, 218.93927, [12.253116|10.458424|9.712516|8.852738|9.075586|16.11417|11.132819|9.031462|9.21664|10.856961], [3.0020134|2.5623138|2.3795664|2.168921|2.2235186|3.9479716|2.7275407|2.2127082|2.258077|2.6599555], 5,6,6,6
45.008183, 239.72392, [15.085448|10.816864|13.386068|6.194709|16.631876|9.106146|8.923318|11.587267|15.809455|16.164434], [3.6959348|2.6501317|3.2795868|1.5177037|4.0748096|2.2310057|2.1862128|2.8388803|3.8733165|3.9602864], 3,7,4,4
40.71997, 452.9908, [16.705172|11.715622|16.65835|15.921802|16.354471|8.260715|14.709351|8.293756|15.256821|15.136064], [4.0927672|2.8703275|4.081296|3.9008415|4.0068455|2.023875|3.603791|2.03197|3.737921|3.7083356], 4,5,5,5
16.388458, 402.10602, [8.358683|11.121552|6.1767244|16.201344|14.609177|16.292336|8.408509|9.083509|16.491585|11.261211], [2.0478773|2.7247803|1.5132974|3.969329|3.5792482|3.9916222|2.0600848|2.2254598|4.040438|2.7589967], 9,5,9,9
12.028347, 354.56485, [12.511205|15.113112|11.618427|16.839788|15.510906|13.958869|8.091012|15.001552|10.828151|15.110436], [3.0652452|3.7027125|2.8465147|4.125748|3.800172|3.4199228|1.9822979|3.6753802|2.652897|3.702057], 4,6,10,10
26.210032, 421.44052, [16.213394|12.332871|13.428999|8.732379|9.481921|8.828971|7.765997|11.045009|16.876543|16.781227], [3.9722815|3.0215535|3.2901046|2.139433|2.3230708|2.1630979|1.9026692|2.706027|4.134753|4.1114006], 7,6,6,7
26.78247, 117.35479, [7.838225|14.667171|11.402128|7.0027204|14.116665|9.336768|11.878011|15.160765|16.502787|14.506602], [1.9203651|3.5934567|2.7935214|1.7156665|3.4585829|2.2875082|2.9101126|3.7143874|4.043183|3.5541177], 7,6,7,7
22.070679, 354.43582, [6.0600696|8.9628725|10.177739|11.600032|8.301883|7.0258465|11.879101|12.911056|11.3972|7.926673], [1.484717|2.1959038|2.493546|2.8420079|2.0339613|1.7213324|2.9103796|3.1632087|2.7923138|1.9420348], 6,6,6,6
20.218195, 488.0816, [14.73713|9.649194|7.7668567|11.075736|9.73975|14.73373|10.551449|7.156639|16.427376|9.688252], [3.610597|2.3640525|1.9028798|2.7135553|2.3862388|3.6097639|2.585105|1.7533766|4.024707|2.373622], 8,5,7,7
30.833687, 68.79364, [8.196895|13.219169|7.235508|14.49664|15.17389|10.861135|9.103692|6.536014|13.197791|12.830491], [2.0082393|3.2386963|1.7726995|3.5516768|3.717603|2.6609778|2.2304046|1.6013235|3.2334588|3.1434703], 4,5,5,5
38.292007, 286.885, [7.601126|16.382442|16.350853|7.5497875|8.065018|16.183092|10.789202|16.307056|11.709597|12.378609], [1.862276|4.0136986|4.005959|1.849698|1.9759294|3.9648576|2.6433544|3.9952288|2.8688512|3.0327592], 5,6,5,5
42.91047, 318.5016, [6.6191874|7.4842606|10.264286|10.58394|14.667332|7.1401|13.36268|13.084465|14.047672|13.215677], [1.6217009|1.8336438|2.51475|2.5930653|3.5934963|1.7493246|3.2738566|3.205694|3.4416797|3.237841], 3,7,3,3
38.956577, 395.12195, [9.662496|8.618807|7.0945983|13.509129|14.775761|14.445063|12.8042|8.705252|6.6296487|12.168134], [2.3673115|2.1116078|1.7381766|3.3097365|3.6200614|3.5390403|3.137029|2.1327868|1.6242639|2.9811928], 4,6,4,4
41.439575, 312.52332, [10.910117|9.44734|9.203709|13.8342905|14.316657|7.3269567|13.574381|11.41626|16.674566|11.501303], [2.6729786|2.3145983|2.2549086|3.3894012|3.507581|1.7951044|3.3257234|2.7969837|4.085269|2.817819], 4,5,4,4
43.918083, 431.11548, [15.888263|15.196222|11.825921|8.089207|15.922046|11.270446|13.155486|7.926632|6.9727616|16.835138], [3.8926244|3.7230744|2.8973505|1.9818556|3.9009013|2.7612593|3.223094|1.9420248|1.7083266|4.124609], 4,6,4,4
30.09636, 354.5542, [13.451726|12.859062|14.842371|12.239685|13.936304|9.5347185|10.687689|6.4612265|16.859583|13.587391], [3.295673|3.1504703|3.636381|2.9987228|3.4143946|2.336006|2.6184838|1.5830005|4.1305976|3.3289108], 6,5,6,6
8.387497, 511.64676, [12.917064|12.928236|15.018618|13.311818|8.2119875|9.100194|6.360508|6.527656|13.61029|14.506007], [3.1646807|3.1674178|3.6795614|3.2613955|2.011937|2.2295475|1.5583245|1.5992757|3.334521|3.5539718], 4,7,10,10
40.962353, 220.76047, [11.54229|9.254718|8.196891|6.593651|14.018161|11.709866|6.6149197|12.231615|13.216219|9.018897], [2.827861|2.267406|2.0082383|1.6154444|3.4344494|2.868917|1.6206553|2.9967456|3.2379737|2.2096298], 3,6,3,3
43.462322, 81.23313, [7.7253666|13.781903|16.820494|16.272467|11.521658|15.227907|10.338236|14.37885|8.195347|12.168617], [1.8927149|3.3765664|4.121021|3.9867544|2.8228061|3.7308373|2.5328677|3.5228183|2.00786|2.9813113], 4,6,4,4
35.12466, 99.66965, [12.97735|12.981183|11.822194|12.53179|13.367083|7.9640465|9.933076|12.625774|15.41643|10.995382], [3.1794508|3.18039|2.8964376|3.0702884|3.2749352|1.9511914|2.4336035|3.0933146|3.7770255|2.6938686], 5,6,5,5
24.680212, 445.48563, [12.430921|11.772222|11.74414|12.899416|9.657655|11.228044|11.572125|6.1155167|7.5213623|11.05171], [3.0455756|2.8841944|2.8773143|3.160357|2.3661253|2.7508707|2.8351707|1.4983016|1.8427337|2.707669], 5,6,6,6
11.405133, 522.6306, [12.343498|14.610695|11.334188|16.171156|14.821793|12.659539|16.065193|9.886943|13.383805|12.617653], [3.024157|3.5796204|2.7768762|3.9619331|3.631339|3.101587|3.9359722|2.422301|3.2790322|3.091325], 3,5,10,10
26.839954, 235.08844, [12.323737|7.2830453|13.835352|16.62424|9.949036|16.060513|14.38739|16.327381|13.053914|12.935018], [3.0193157|1.7843461|3.3896613|4.072939|2.4375138|3.9348257|3.5249107|4.0002084|3.198209|3.1690793], 7,5,7,7
19.790995, 343.51083, [15.94713|10.385814|7.7077255|8.324565|16.69338|16.723976|10.32651|9.552347|15.600445|15.25874], [3.9070468|2.5445244|1.8883928|2.0395184|4.089878|4.097374|2.529995|2.340325|3.822109|3.7383914], 9,6,8,8
9.62562, 206.19342, [12.90669|10.542333|9.096017|9.939627|8.337779|11.317479|7.801513|7.3872294|14.614346|11.323715], [3.162139|2.5828714|2.2285242|2.4352086|2.0427558|2.7727823|1.9113708|1.8098712|3.5805147|2.77431], 5,5,10,10
21.705135, 468.54892, [9.206483|16.292582|11.06113|16.190613|14.264076|14.22186|11.995866|13.289103|14.636132|12.927205], [2.2555883|3.9916825|2.7099767|3.9667|3.4946988|3.4843557|2.938987|3.25583|3.5858524|3.1671653], 10,6,10,10
17.321379, 341.27283, [11.689789|16.652693|15.434442|6.4093485|12.077067|16.387917|6.8657484|16.820808|12.109065|12.093927], [2.8639982|4.07991|3.781438|1.5702903|2.9588816|4.0150394|1.6821084|4.121098|2.966721|2.9630122], 10,5,9,9
20.565348, 120.53069, [15.86858|11.078636|9.199852|10.205133|16.455214|9.153706|15.46012|16.82633|15.5230875|6.0800257], [3.8878021|2.7142658|2.2539637|2.5002577|4.0315275|2.242658|3.7877295|4.122451|3.8031564|1.4896063], 9,5,8,8
44.030308, 395.72305, [7.006225|13.269984|15.5177965|8.769227|11.118041|10.566323|9.433232|16.781094|10.955389|10.066159], [1.7165252|3.251146|3.80186|2.1484606|2.72392|2.5887492|2.311142|4.1113677|2.6840703|2.466209], 3,6,3,3
31.509306, 101.70637, [16.48656|8.066362|12.883597|6.114785|8.586264|14.117501|16.947594|12.940527|12.561584|11.183168], [4.0392075|1.9762588|3.1564813|1.4981223|2.1036346|3.458788|4.1521606|3.170429|3.077588|2.7398763], 5,5,5,5
22.22577, 130.76225, [15.987098|7.8355703|14.239076|14.19798|11.826946|6.367163|8.785446|9.015223|15.546595|15.57144], [3.916839|1.9197147|3.4885736|3.4785051|2.8976018|1.559955|2.1524343|2.2087295|3.8089156|3.8150027], 7,6,7,7
19.054394, 90.11694, [12.902547|7.7408876|7.7618656|14.649509|14.708061|11.252078|10.375014|13.1896515|11.712348|13.084255], [3.161124|1.8965175|1.9016571|3.58913|3.603475|2.7567592|2.5418785|3.2314646|2.8695252|3.2056425], 9,6,9,9
9.379725, 107.415054, [10.635298|9.062161|13.649958|11.761651|7.6272755|9.538823|7.464142|13.196202|14.874432|8.008987], [2.605648|2.2202296|3.3442397|2.8816044|1.8686825|2.3370116|1.8287147|3.2330697|3.6442358|1.962202], 5,6,10,10
19.86545, 175.24791, [11.666861|14.477009|8.36305|10.4803295|9.0858555|13.489912|14.431117|16.913517|11.637719|7.841681], [2.8583808|3.5468671|2.0489473|2.5676808|2.2260346|3.3050284|3.5356238|4.1438117|2.851241|1.9212118], 8,6,8,8
28.584095, 33.627228, [13.407171|10.027591|8.697746|7.708382|16.694866|10.67376|13.375549|15.894351|12.128456|14.871661], [3.284757|2.4567597|2.1309478|1.8885536|4.0902424|2.6150713|3.2770095|3.894116|2.9714718|3.643557], 6,5,5,5
9.684647, 431.17807, [9.811135|6.768356|16.605347|6.971189|11.661553|15.192705|8.926066|12.635368|13.070788|11.635165], [2.4037282|1.6582472|4.06831|1.7079413|2.8570805|3.7222128|2.1868863|3.0956652|3.2023432|2.8506155], 4,5,10,10
11.1710825, 298.80316, [13.952085|11.987924|10.936093|7.1311784|11.842486|13.18035|12.972074|16.15527|9.960328|11.891762], [3.4182608|2.9370413|2.6793427|1.7471387|2.9014091|3.2291858|3.178158|3.958041|2.4402804|2.9134817], 4,5,10,10
26.276714, 466.64148, [14.187151|16.846188|8.7751465|7.2514086|12.659308|8.664654|12.885393|11.821716|8.041885|13.046513], [3.475852|4.127316|2.149911|1.7765951|3.1015306|2.1228402|3.1569214|2.8963206|1.9702619|3.1963956], 6,5,6,6
24.126184, 431.30933, [8.8672695|9.871426|11.210737|15.152137|10.105382|6.213438|6.9897766|9.650325|8.727762|13.138997], [2.172481|2.4184992|2.7466307|3.7122736|2.4758186|1.5222924|1.7124953|2.3643296|2.1383018|3.2190542], 6,6,6,6
9.216964, 515.6707, [7.4333754|16.714193|11.722241|11.5382395|11.705767|14.981637|12.062064|7.7983274|13.146274|13.607283], [1.821177|4.0949774|2.8719492|2.8268688|2.8679128|3.670501|2.9552057|1.9105902|3.220837|3.3337843], 2,7,10,10
31.933962, 363.73654, [7.464334|6.041475|14.882802|13.6224985|9.780809|13.721942|10.126036|8.899035|11.836418|8.255814], [1.8287618|1.4801613|3.6462865|3.3375123|2.3962984|3.3618758|2.4808788|2.1802638|2.8999224|2.0226743], 4,5,4,4
45.183434, 246.73874, [7.183193|13.777025|13.038943|10.600986|8.966036|14.378158|6.8127494|8.153656|15.952324|7.509304], [1.7598823|3.3753712|3.1945412|2.5972414|2.1966789|3.5226486|1.6691236|1.9976457|3.9083195|1.8397795], 3,5,3,3
23.946564, 495.96408, [14.151724|11.7573395|11.132831|14.95939|14.956316|12.808363|6.7149043|12.968803|13.064272|11.250416], [3.4671724|2.8805482|2.7275436|3.6650505|3.6642973|3.138049|1.6451516|3.1773567|3.2007465|2.756352], 8,6,8,8
27.737774, 110.56853, [16.174654|14.621567|13.262806|7.9126697|8.357733|15.883358|14.4047575|16.941616|14.1361885|6.907326], [3.9627903|3.582284|3.2493875|1.9386041|2.0476446|3.8914227|3.5291655|4.150696|3.4633663|1.692295], 7,5,7,7
12.304541, 178.31842, [11.775785|9.50011|15.403424|11.730062|16.626034|11.923429|11.074888|7.665326|9.444838|15.4162], [2.8850675|2.3275268|3.773839|2.8738651|4.073378|2.92124|2.7133477|1.8780049|2.313985|3.776969], 7,6,10,10
29.261728, 152.02702, [15.3710575|12.838308|14.328143|16.866705|7.7276807|14.064399|16.43731|10.60348|10.946889|13.167839], [3.7659092|3.1453855|3.510395|4.132343|1.8932818|3.4457777|4.0271406|2.5978527|2.6819878|3.2261205], 6,6,6,6
43.912968, 374.3701, [16.973473|16.93895|8.056283|6.034633|11.064881|10.651299|10.268376|14.030638|9.098453|14.38645], [4.1585007|4.1500425|1.9737893|1.4784851|2.710896|2.6095684|2.5157523|3.4375062|2.229121|3.5246801], 3,6,4,4
20.77237, 354.77252, [12.070492|16.638992|16.00632|15.155818|8.576914|12.119779|9.668735|9.229784|9.204337|13.016633], [2.9572704|4.0765533|3.9215486|3.7131753|2.1013439|2.9693458|2.36884|2.261297|2.2550626|3.189075], 8,6,8,8
26.18255, 356.1609, [6.570354|11.386677|12.713002|8.737573|6.990033|16.2064|9.386873|7.8810716|6.1485376|10.28586], [1.6097367|2.7897358|3.1146855|2.1407053|1.7125582|3.970568|2.299784|1.9308625|1.5063918|2.5200357], 5,6,5,5
21.184217, 199.5729, [14.851285|13.876884|6.8970027|6.0183053|14.723228|7.5550947|13.549751|6.81965|15.808388|15.341298], [3.6385648|3.3998368|1.6897657|1.4744848|3.607191|1.8509982|3.319689|1.6708143|3.873055|3.758618], 7,5,7,7
40.46292, 453.90494, [11.385941|14.884704|10.96257|11.252666|8.758766|8.752866|6.559328|8.464491|7.5142255|9.622852], [2.7895555|3.6467524|2.6858296|2.7569032|2.1458976|2.144452|1.6070354|2.0738003|1.8409853|2.3575988], 3,6,3,3
38.61898, 252.46263, [7.780208|16.618683|16.214945|9.083957|14.019528|15.272336|11.408142|10.532599|16.531336|15.264286], [1.9061509|4.071577|3.9726615|2.2255695|3.4347844|3.7417223|2.7949948|2.5804868|4.050177|3.7397501], 5,6,5,5
19.546804, 462.45648, [6.124441|16.33624|8.344352|12.268645|9.56216|14.181672|13.38625|10.594877|12.276824|10.314355], [1.500488|4.002379|2.0443661|3.0058181|2.342729|3.4745097|3.2796311|2.5957448|3.0078218|2.5270169], 10,6,9,9
40.581383, 207.15697, [10.048693|11.434956|9.606927|15.122592|16.92871|7.819192|13.800798|13.039017|15.502086|16.644913], [2.4619298|2.8015642|2.353697|3.705035|4.1475344|1.915702|3.3811955|3.194559|3.798011|4.0780034], 4,6,5,4
32.88711, 466.0871, [7.115112|14.3417845|8.738264|8.699423|9.34046|6.1008334|8.445633|8.885534|11.9255|7.9637203], [1.7432024|3.5137372|2.1408746|2.1313586|2.2884126|1.4947042|2.06918|2.176956|2.9217474|1.9511114], 3,5,4,4
42.479473, 456.39072, [13.201528|7.016225|8.477849|7.68992|8.689797|6.994354|6.660146|10.580825|16.724266|16.111946], [3.2343743|1.7189751|2.077073|1.8840303|2.1290004|1.7136167|1.6317358|2.592302|4.097445|3.9474268], 3,6,3,3
36.26032, 447.3658, [12.075641|16.520662|8.743309|16.760092|8.949459|9.992051|11.012831|13.748007|16.591106|8.297438], [2.9585319|4.047562|2.1421108|4.1062226|2.1926174|2.4480524|2.6981435|3.3682616|4.0648212|2.0328722], 4,6,5,5
