Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_L,Best_Fit_W_W
13.342722, 168.88489, [34.741432|28.209341|35.145206|35.732483|32.19855|28.303873|33.719604|28.350576|30.510168|36.348747], [8.511651|6.9112887|8.610576|8.754458|7.888645|6.9344487|8.261303|6.9458914|7.4749913|8.905443], 10,10,10,10
36.738598, 437.8492, [27.091225|30.345812|27.389273|31.613255|27.066816|35.47772|28.56903|32.0764|33.095398|29.207659], [6.63735|7.434724|6.710372|7.7452474|6.63137|8.692041|6.9994125|7.8587184|8.108373|7.1558766], 3,5,3,10
35.032757, 245.4548, [26.543457|30.12795|32.962635|34.789165|31.424026|26.39826|28.292366|32.30041|30.900988|33.02738], [6.503147|7.381348|8.075846|8.523346|7.6988864|6.4675736|6.9316297|7.913601|7.570742|8.091708], 3,6,3,9
18.727425, 500.8376, [33.26954|28.134232|31.271852|30.184786|35.150345|28.674397|32.861797|31.999214|28.180798|35.937843], [8.151037|6.8928866|7.661604|7.3952727|8.611835|7.025227|8.051141|7.8398075|6.9042954|8.804771], 5,6,5,10
33.174477, 128.52736, [34.751415|34.41151|32.214428|30.369446|32.31891|36.357372|33.158615|32.493366|29.529446|32.68206], [8.514097|8.43082|7.8925347|7.440514|7.918133|8.907557|8.12386|7.9608746|7.234714|8.007105], 3,6,4,9
13.179087, 526.6268, [27.806707|34.36857|34.931694|28.918043|31.198826|34.90358|34.315746|34.246162|27.136797|34.7658], [6.8126435|8.4203|8.558265|7.0849204|7.6437125|8.551377|8.407358|8.390309|6.648515|8.517621], 10,10,10,10
14.427398, 76.22925, [29.334076|34.141357|28.5855|33.267204|26.352938|32.601467|35.833107|29.22394|27.377876|35.515877], [7.1868486|8.364633|7.0034475|8.150465|6.4564695|7.9873595|8.779111|7.1598654|6.7075796|8.70139], 9,8,8,10
6.3307433, 99.996025, [31.469679|32.482292|34.80126|27.293497|32.025993|26.027605|34.441288|29.510359|26.345049|31.281097], [7.7100716|7.9581614|8.526309|6.686907|7.8463683|6.3767633|8.438115|7.2300377|6.454537|7.663869], 1,10,10,10
24.137323, 459.00778, [36.078938|34.232876|34.637512|32.206642|27.971138|33.572617|32.12553|32.202206|26.600212|36.954304], [8.839339|8.387054|8.486191|7.8906274|6.8529286|8.225291|7.8707547|7.88954|6.517052|9.053804], 4,6,4,10
25.519825, 288.2976, [36.89746|28.851955|26.81638|34.623085|30.970966|33.95945|35.81487|35.855427|34.25188|27.344343], [9.039878|7.068729|6.570013|8.482656|7.587887|8.3200655|8.774643|8.784579|8.39171|6.699364], 4,6,4,9
14.743468, 429.85452, [29.18093|31.291265|31.47942|27.864044|36.574013|33.96467|27.990173|28.897507|36.445457|28.68392], [7.1493278|7.66636|7.7124577|6.8266907|8.960633|8.321343|6.8575926|7.0798893|8.929137|7.02756], 8,7,7,10
13.908977, 69.365776, [35.425858|29.735493|36.919987|28.607096|35.988525|32.247612|33.870243|35.476154|36.49462|32.72207], [8.679335|7.285196|9.045397|7.0087385|8.817188|7.900665|8.298209|8.691658|8.941182|8.016907], 10,10,10,10
8.263746, 438.53568, [27.581514|28.355963|36.585915|28.011543|30.652452|27.293001|28.896517|26.17406|31.177668|33.41957], [6.757471|6.947211|8.963549|6.8628283|7.509851|6.686785|7.0796466|6.412645|7.6385283|8.187795], 9,10,10,10
28.06654, 62.485622, [29.188038|26.2651|35.14545|29.335333|30.731993|28.979343|26.954824|33.885826|34.17481|27.241066], [7.151069|6.4349494|8.610636|7.1871567|7.5293384|7.0999393|6.603932|8.302028|8.3728285|6.6740613], 6,6,6,6
13.685749, 133.49733, [33.046524|34.303158|29.56454|29.864927|26.690693|34.198566|32.146545|35.92555|34.230743|32.419514], [8.096398|8.404274|7.2433124|7.3169074|6.53922|8.378649|7.8759036|8.80176|8.386532|7.942781], 10,10,10,10
8.042649, 409.21436, [36.35419|32.139313|31.955177|35.689568|30.117035|29.271679|33.9519|31.1123|28.391636|36.356728], [8.906776|7.8741317|7.8290186|8.743944|7.3786736|7.1715612|8.318215|7.622514|6.9559507|8.907398], 7,10,10,10
34.308525, 354.3637, [33.720963|33.42603|30.422243|29.467512|29.2005|32.63081|29.314554|32.165684|32.58631|32.518078], [8.261636|8.189377|7.4534497|7.2195406|7.154123|7.9945483|7.182066|7.8805923|7.9836464|7.966929], 3,6,3,9
29.612299, 317.09833, [34.12357|34.40874|31.260311|35.854343|30.604609|34.369843|34.519493|27.234846|35.898838|34.779926], [8.360274|8.430141|7.6587763|8.784314|7.498129|8.420611|8.457275|6.6725373|8.795216|8.521082], 4,5,4,9
38.41482, 508.19614, [35.649105|34.46214|33.632168|34.692127|30.999971|29.803934|28.735245|30.78182|33.112938|27.195395], [8.734031|8.443224|8.2398815|8.499571|7.594993|7.301964|7.040135|7.541546|8.11267|6.662872], 3,6,3,10
32.936028, 391.5783, [28.832182|28.500046|34.297314|31.39315|32.1914|27.122532|35.746616|33.34376|36.49833|33.55694], [7.0638847|6.982511|8.402842|7.691322|7.886893|6.6450205|8.757921|8.169222|8.942091|8.22145], 3,5,3,10
12.220188, 282.93057, [32.498123|36.087605|32.051476|28.193232|27.600163|34.571106|33.71586|27.908588|36.35505|26.95368], [7.96204|8.841463|7.8526115|6.907342|6.7620397|8.469921|8.2603855|6.837604|8.906987|6.6036515], 10,10,10,10
35.536278, 489.62674, [27.289446|36.372658|27.287205|28.096985|36.84597|28.353653|31.777744|28.754808|30.533916|26.746994], [6.685914|8.911302|6.685365|6.8837614|9.027263|6.946645|7.7855473|7.044928|7.4808097|6.5530133], 3,5,3,10
27.414576, 247.66231, [35.473564|34.6475|26.49092|27.391191|34.312843|32.611076|35.898186|30.628654|36.009712|29.019644], [8.691023|8.488637|6.4902754|6.710842|8.406647|7.9897137|8.795055|7.50402|8.822379|7.1098127], 4,6,4,9
39.93886, 482.90878, [27.207052|31.452772|31.553205|26.562355|29.878954|36.399967|32.70628|28.060532|35.59828|26.591928], [6.6657276|7.7059293|7.7305355|6.507777|7.3203435|8.917992|8.013039|6.8748302|8.721579|6.5150223], 2,5,2,10
29.690723, 523.6949, [35.164932|26.642096|29.487045|28.320753|31.442686|36.57177|30.94615|31.457571|34.079674|30.142536], [8.615408|6.527313|7.224326|6.9385843|7.7034583|8.960084|7.5818067|7.7071047|8.34952|7.3849216], 3,5,3,10
34.871944, 421.51163, [26.333342|26.739182|33.522636|26.20574|30.485533|27.834272|33.787754|28.350422|30.316597|33.8225], [6.4516687|6.5510993|8.213046|6.4204063|7.4689555|6.819397|8.278|6.945853|7.427566|8.286512], 3,7,3,10
7.4525466, 342.52216, [33.80967|27.238392|30.577705|29.925762|29.677118|33.06539|33.484856|33.81979|31.440851|35.007366], [8.283369|6.673406|7.491538|7.331812|7.270894|8.101021|8.20379|8.285849|7.7030087|8.576805], 4,10,10,10
27.249666, 221.53351, [30.65646|35.22542|32.788795|26.171553|36.448513|35.143555|29.773603|27.682014|31.820011|34.495895], [7.510833|8.630228|8.033255|6.41203|8.929886|8.610171|7.294533|6.7820935|7.7959027|8.451494], 4,6,4,10
30.999084, 430.16068, [36.213818|29.826529|36.131744|30.132113|32.537174|36.159565|26.966757|29.472855|33.312634|26.53283], [8.872385|7.3074994|8.852278|7.3823676|7.9716077|8.859094|6.6068554|7.2208495|8.161595|6.500543], 3,5,3,10
12.699286, 127.07642, [33.78959|32.532825|31.15861|31.34061|31.740248|33.881725|27.916237|33.634945|34.27229|29.508957], [8.278449|7.9705424|7.633859|7.6784496|7.7763605|8.301023|6.839478|8.2405615|8.396711|7.2296944], 10,10,10,10
15.918232, 262.50076, [33.31764|32.39059|35.533577|30.78101|27.502579|30.759008|28.890852|29.586803|34.869205|32.073463], [8.162822|7.9356947|8.705727|7.5413475|6.738132|7.535957|7.0782585|7.248767|8.542955|7.8579984], 7,6,6,9
37.95765, 316.43527, [30.401531|32.398952|30.361858|30.396187|30.511728|34.56642|26.94624|27.52996|33.562912|28.681665], [7.448375|7.937743|7.4386554|7.447066|7.4753733|8.468773|6.6018286|6.74484|8.222914|7.027008], 2,5,2,9
17.223658, 397.5944, [26.144468|28.213333|34.273483|36.25455|30.174397|32.02235|36.550575|33.935814|31.980207|26.29559], [6.4053946|6.9122667|8.397003|8.882365|7.3927274|7.8454757|8.954891|8.314275|7.8351507|6.4424195], 6,6,5,10
7.506497, 151.52606, [30.305899|36.415985|31.84773|36.654617|34.70709|29.339415|31.072454|28.644949|36.029877|32.055393], [7.4249454|8.921916|7.802694|8.980381|8.503237|7.1881566|7.6127515|7.0180125|8.82732|7.8535714], 3,10,10,10
23.928804, 176.04709, [30.621094|26.184357|33.244392|33.37565|32.58847|27.70853|28.236258|34.409138|27.819029|30.24652], [7.502168|6.4151673|8.1448765|8.177033|7.984175|6.78859|6.917883|8.430239|6.815662|7.410397], 4,5,4,9
36.06867, 199.84668, [31.57225|29.163586|34.8445|32.117558|27.291807|29.160166|27.805729|31.51002|28.825531|34.800484], [7.7352014|7.1450787|8.536902|7.8688016|6.686493|7.144241|6.8124037|7.719955|7.062255|8.526118], 3,6,3,9
40.94602, 243.93309, [28.50793|36.731274|34.295902|30.914341|28.54297|35.097374|32.567863|30.798306|30.826973|31.886625], [6.984443|8.999162|8.402496|7.5740137|6.9930277|8.598857|7.9791265|7.5455847|7.5526085|7.8122234], 2,7,2,9
36.712967, 263.5127, [34.7724|27.630743|31.608135|31.952871|26.832935|34.05205|26.157118|32.113644|35.288662|28.877665], [8.5192375|6.769532|7.7439933|7.8284535|6.574069|8.342752|6.408494|7.8678427|8.645722|7.075028], 3,5,3,9
37.010284, 439.9003, [30.427298|28.143383|33.846363|30.782537|27.553339|33.87887|28.383854|28.567719|31.271624|27.103754], [7.454688|6.8951287|8.292359|7.541722|6.750568|8.300323|6.9540443|6.999091|7.6615477|6.64042], 2,6,2,10
33.776688, 302.16147, [29.225195|31.571173|34.53553|27.361208|33.91955|34.670807|34.51132|31.60189|29.436186|32.34786], [7.160173|7.734937|8.461205|6.703496|8.31029|8.494348|8.455273|7.742463|7.2118654|7.9252253], 3,6,3,9
15.09137, 246.38422, [34.72804|36.80742|35.103798|36.74918|26.797865|34.155636|34.361885|35.065567|34.387646|31.979532], [8.508369|9.0178175|8.6004305|9.003549|6.565477|8.368131|8.418662|8.5910635|8.4249735|7.8349853], 9,9,9,10
27.871021, 239.76753, [27.853067|32.18676|29.568281|29.535278|32.661804|36.214684|36.226112|29.80283|36.437656|36.97487], [6.8240013|7.885756|7.244229|7.236143|8.002142|8.872598|8.875398|7.3016934|8.927226|9.058843], 4,8,4,9
39.38337, 112.09788, [31.674791|34.62484|35.196396|33.257904|34.16723|35.453175|35.297188|29.382175|32.838352|29.827097], [7.760324|8.483086|8.623117|8.148187|8.370971|8.686028|8.647811|7.198633|8.045396|7.3076386], 4,5,4,9
18.137877, 281.66202, [32.013607|30.283627|28.062645|33.168903|26.256763|32.445892|34.758606|34.658054|33.685932|31.515535], [7.8433337|7.4194884|6.875348|8.126381|6.432907|7.9492435|8.515859|8.491223|8.253054|7.7213063], 5,5,5,10
23.492535, 74.21661, [29.200207|28.63026|34.26343|34.679207|29.281261|31.382376|32.714382|26.812752|34.98626|28.269793], [7.154051|7.014414|8.394541|8.496406|7.173909|7.688682|8.015023|6.569124|8.571633|6.9260993], 5,5,6,6
10.935833, 487.29926, [30.419453|28.79528|29.051567|28.722797|33.359406|36.342827|33.869053|28.393438|28.827225|29.841848], [7.452766|7.054844|7.117634|7.0370855|8.173055|8.903993|8.297918|6.9563923|7.06267|7.311253], 10,10,10,10
37.243404, 249.92479, [35.20834|34.580513|28.307322|33.079132|27.086197|30.348856|26.238482|31.631638|26.210981|30.380333], [8.626043|8.472226|6.9352937|8.104387|6.6361184|7.4354696|6.428428|7.749751|6.4216905|7.4431815], 3,5,3,9
11.11815, 473.56348, [29.009804|33.31747|36.574493|30.4042|29.746975|34.652645|30.203026|32.0111|33.863873|35.78955], [7.107402|8.162781|8.960751|7.449029|7.2880087|8.489898|7.399741|7.8427196|8.296649|8.76844], 10,10,10,10
13.393153, 377.24313, [33.167564|31.033884|27.357655|27.336578|26.395744|32.453636|31.900927|26.63501|29.262678|34.649994], [8.126053|7.6033015|6.7026253|6.6974616|6.4669576|7.951141|7.815727|6.5255775|7.1693563|8.489248], 9,8,8,10
41.17927, 248.65862, [34.386776|31.049198|26.500801|34.567314|31.515049|33.363674|32.30272|27.43464|31.19306|33.3778], [8.42476|7.6070538|6.4926963|8.468992|7.721187|8.1741|7.914166|6.721487|7.6422997|8.177561], 2,7,2,9
24.226318, 219.30428, [34.481236|36.18905|33.24794|33.19115|35.489185|26.47969|26.306374|29.65914|36.38938|27.307356], [8.447903|8.866317|8.145745|8.131832|8.69485|6.487524|6.4450617|7.266489|8.915399|6.6903024], 4,6,4,9
7.6247387, 295.8741, [26.179956|31.28446|35.022564|34.991623|34.793533|33.86724|34.848198|27.389658|30.194809|27.794373], [6.414089|7.664693|8.580528|8.5729475|8.524416|8.297474|8.537808|6.7104664|7.397728|6.8096213], 4,10,10,10
28.965105, 266.4945, [29.87442|34.50325|35.055878|31.553686|28.629858|29.608923|27.336067|30.031195|28.726463|32.25611], [7.319233|8.453297|8.58869|7.7306533|7.014315|7.254186|6.6973367|7.3576427|7.0379834|7.902747], 3,6,3,9
29.555792, 153.76974, [33.452366|33.349247|26.742517|26.245108|35.720913|35.32841|33.679302|35.851585|29.732508|33.290966], [8.195829|8.170566|6.5519166|6.4300513|8.751624|8.65546|8.251429|8.783638|7.2844644|8.156286], 3,5,3,8
6.5780535, 292.1299, [27.784946|32.859253|28.007921|35.16143|31.117243|30.264048|29.813522|27.65962|26.186543|33.651505], [6.807312|8.050517|6.861941|8.614551|7.6237245|7.4146914|7.304313|6.776607|6.415703|8.244618], 2,10,10,10
7.6205196, 375.57236, [26.01118|32.62831|28.032913|28.089407|27.165028|29.535166|26.899094|29.642904|34.67924|27.883137], [6.3727393|7.993936|6.868064|6.8819046|6.6554317|7.2361155|6.590278|7.2625117|8.496414|6.8313684], 8,10,10,10
23.21853, 456.58466, [29.49708|33.80057|31.398907|27.409916|27.235981|27.219973|34.30836|26.221157|36.83808|28.884893], [7.2267847|8.28114|7.6927323|6.7154293|6.6728153|6.6688933|8.405548|6.4241834|9.02533|7.076799], 4,5,4,10
10.944554, 350.8276, [27.236427|35.07627|35.09113|34.633907|36.428635|34.245613|27.109505|28.511703|35.33324|29.499401], [6.6729245|8.593686|8.597326|8.485308|8.925015|8.390175|6.6418285|6.9853673|8.656644|7.227353], 10,10,10,10
29.09134, 261.03928, [35.506096|35.10455|28.827555|35.94356|26.215076|30.879173|36.004036|32.6515|30.510983|32.496002], [8.698994|8.600615|7.062751|8.806172|6.4226937|7.5653973|8.820989|7.9996176|7.4751906|7.9615207], 4,6,4,10
44.094402, 128.59975, [32.790993|31.357523|33.86775|36.69587|28.928064|26.802656|35.580074|26.77369|26.3357|32.973995], [8.033793|7.6825933|8.297598|8.990488|7.0873756|6.566651|8.717118|6.559554|6.452246|8.078629], 3,6,3,9
14.472704, 296.26746, [26.352015|35.71278|31.798595|34.337036|30.060566|27.35559|30.305231|29.896631|31.117458|30.28236], [6.4562435|8.749631|7.790656|8.412574|7.3648386|6.70212|7.424782|7.3246746|7.6237774|7.419178], 9,9,8,10
44.808796, 478.762, [26.32517|27.50958|31.79293|26.573538|33.583244|27.535757|30.900494|35.349617|34.454258|34.02789], [6.449667|6.739847|7.789268|6.5105166|8.227895|6.7462606|7.570621|8.660656|8.441293|8.336833], 2,6,2,10
25.001808, 334.12863, [28.910809|30.78845|30.492327|27.949419|34.87496|29.761604|28.610758|35.631878|28.926445|28.62549], [7.083148|7.5431705|7.47062|6.8476076|8.544366|7.291593|7.0096354|8.72981|7.086979|7.013245], 4,6,4,9
30.07971, 62.17093, [34.0391|33.774277|36.97685|29.189344|34.407364|35.219254|27.41775|34.780228|28.345436|28.132528], [8.33958|8.274698|9.059328|7.1513896|8.429804|8.628717|6.7173486|8.521155|6.944632|6.8924694], 9,5,7,7
17.672869, 460.68484, [29.88135|36.420074|27.252357|33.783165|35.026707|35.842598|36.427666|32.405704|32.77986|27.803364], [7.3209305|8.922918|6.6768274|8.2768755|8.581543|8.781437|8.924778|7.939398|8.031066|6.8118243], 5,5,5,10
42.95257, 228.76782, [30.716278|36.99143|33.309944|30.31017|33.534466|36.6068|30.50868|27.550652|26.159264|28.900885], [7.525488|9.0629|8.160936|7.4259915|8.215944|8.968666|7.4746265|6.7499094|6.4090195|7.0807166], 2,6,2,9
20.267653, 51.109554, [28.95637|33.241203|32.092354|29.929945|35.28298|32.853645|36.7524|30.415287|34.988976|36.808643], [7.0943103|8.144094|7.8626266|7.3328366|8.644331|8.049143|9.004338|7.4517455|8.572299|9.018118], 10,7,10,10
33.726128, 31.899479, [29.591541|28.699465|35.638832|27.301735|33.67324|28.811443|26.48868|28.806404|26.599453|32.40028], [7.2499275|7.0313687|8.731514|6.6889253|8.249944|7.0588036|6.4897265|7.057569|6.516866|7.9380684], 7,6,10,10
45.23319, 32.806477, [31.91573|28.985601|34.27252|29.935343|34.769066|28.322868|35.394764|31.870892|27.399158|29.942268], [7.8193536|7.1014724|8.396767|7.334159|8.518421|6.9391026|8.671717|7.808368|6.712794|7.335856], 7,6,10,10
15.50838, 244.40205, [31.166702|31.83755|36.943596|34.62415|31.725334|29.050875|26.707365|35.292915|29.802336|32.531605], [7.635842|7.8001995|9.051181|8.482917|7.772707|7.1174645|6.5433044|8.646764|7.3015723|7.970243], 6,7,6,10
43.936554, 481.4065, [28.630264|35.747467|32.746655|33.164497|26.367622|33.095963|29.670488|31.656086|33.861336|34.201893], [7.014415|8.758129|8.02293|8.125302|6.4600673|8.108511|7.2692695|7.755741|8.296027|8.379464], 2,7,2,10
18.8035, 217.24048, [36.83717|27.693762|36.192265|33.025635|30.056389|27.027386|34.131958|26.100672|32.14787|30.369366], [9.025106|6.7849717|8.867105|8.091281|7.3638153|6.6217093|8.3623295|6.394665|7.876228|7.4404945], 5,5,5,9
39.88838, 248.56046, [36.7145|35.46618|35.030514|34.000675|35.92112|35.806465|28.638138|26.740818|28.098381|33.234715], [8.995052|8.689214|8.582476|8.330166|8.800674|8.772584|7.0163436|6.5515003|6.8841033|8.142505], 3,6,3,9
8.278072, 103.7467, [27.942831|28.493805|30.298267|30.141447|30.658173|35.96206|34.469204|29.548004|35.865993|27.10718], [6.8459935|6.9809823|7.4230757|7.3846545|7.5112524|8.810704|8.444955|7.239261|8.7871685|6.641259], 7,10,10,10
39.280018, 435.69595, [30.316519|31.90512|35.792274|33.458817|30.350704|32.666256|35.806206|31.554405|26.704752|36.374233], [7.427547|7.816755|8.769107|8.19741|7.4359226|8.003233|8.77252|7.7308292|6.542664|8.911687], 3,6,3,10
13.259186, 55.749386, [33.60647|26.774843|32.356617|28.955069|35.19002|27.052736|28.626574|29.283525|29.051632|26.003181], [8.233584|6.5598364|7.927371|7.0939918|8.621555|6.6279206|7.0135107|7.1744637|7.11765|6.3707795], 10,9,9,9
34.234158, 126.15594, [27.283243|26.144148|33.215916|32.546104|32.554787|36.220856|28.986132|33.27545|33.76766|26.030462], [6.6843944|6.4053164|8.137899|7.9737954|7.9759226|8.874109|7.101602|8.152486|8.273076|6.3774633], 3,5,3,9
26.107153, 147.1385, [28.472979|28.438938|27.084648|33.32866|32.63791|29.875263|27.063534|35.440277|26.451576|27.469912], [6.9758797|6.96754|6.635739|8.165522|7.996288|7.3194394|6.6305656|8.682868|6.480636|6.7301283], 4,5,4,9
31.08452, 468.38718, [27.68943|30.355145|33.938232|33.45156|35.700657|33.46403|29.717026|32.745712|33.34801|27.453127], [6.7839103|7.4370103|8.314867|8.195632|8.746661|8.198688|7.280671|8.022699|8.170262|6.726016], 3,6,3,10
18.242064, 396.65732, [31.21272|27.130661|30.14305|35.559814|36.079384|34.99758|28.333687|33.423595|33.13659|26.203207], [7.6471167|6.6470118|7.385047|8.712154|8.839449|8.574408|6.9417534|8.188781|8.118464|6.4197855], 5,5,5,10
6.5323305, 262.09668, [27.46866|28.38031|33.110336|33.396736|27.27236|31.45624|27.43791|33.46498|30.809486|30.637367], [6.7298217|6.953176|8.112032|8.1822|6.6817284|7.7067785|6.722288|8.19892|7.548324|7.506155], 1,10,10,10
40.51917, 386.96497, [29.402218|33.333393|35.762978|32.671654|34.792732|30.82618|28.86854|31.664738|26.92197|32.994625], [7.203543|8.166681|8.7619295|8.004555|8.5242195|7.552414|7.072792|7.7578607|6.595883|8.083683], 3,6,2,9
18.675303, 392.54385, [36.634598|36.382607|35.884346|31.729464|28.988152|34.34147|32.33322|30.873962|36.733913|35.89151], [8.975476|8.913738|8.791665|7.7737184|7.102097|8.41366|7.9216394|7.564121|8.999809|8.79342], 5,6,5,9
30.854612, 106.262726, [30.145533|32.328827|35.855064|32.893303|27.698559|36.45443|36.803696|36.42231|36.14988|36.62191], [7.3856554|7.9205627|8.784491|8.058859|6.786147|8.931335|9.016906|8.923466|8.856721|8.972368], 4,6,5,9
41.786026, 515.38635, [34.330795|34.58796|35.37614|29.592794|28.450806|29.406956|27.52738|34.882248|32.911343|35.336403], [8.411045|8.47405|8.667154|7.2502346|6.9704475|7.2047043|6.7442083|8.546151|8.063279|8.657418], 2,6,2,10
22.674173, 257.0266, [32.54958|33.91425|32.52608|27.537756|31.872112|28.032358|32.398254|26.4635|29.19669|32.962105], [7.974647|8.308991|7.9688897|6.7467504|7.8086677|6.8679276|7.9375725|6.483557|7.153189|8.075716], 4,6,4,9
7.2249207, 76.747826, [26.697332|27.888731|29.904858|26.251059|33.14405|29.58038|34.054207|29.348337|28.64304|31.355873], [6.5408463|6.832739|7.32669|6.4315095|8.120293|7.247193|8.343281|7.1903424|7.0175447|7.682189], 5,10,10,10
43.11573, 401.63953, [28.916676|27.522081|34.678997|27.234158|28.614656|32.927345|29.348173|36.207172|27.81868|31.22173], [7.0845857|6.74291|8.496354|6.6723685|7.010591|8.0672|7.1903024|8.870757|6.8155766|7.6493235], 2,5,2,10
