Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_W,Best_Fit_W_L
42.162846,285.01157, [20.74596|18.15923|23.053514|24.513775|25.56543|21.24538|18.866129|17.115204|26.06216|26.489044], [5.0827603|4.4490113|5.648111|6.0058746|6.2635303|5.205118|4.6222014|4.193225|6.385229|6.4898157],2,2,2,9
28.716778,86.4508, [18.86153|16.67863|20.53958|18.678377|21.193453|25.55557|21.774435|22.730042|17.26871|18.48231], [4.621075|4.0862646|5.032197|4.5762024|5.192396|6.2611146|5.334737|5.56886|4.2308335|4.528166],3,3,3,9
36.327408,126.854576, [17.41084|20.958742|26.014315|21.966053|16.044909|21.213846|24.007275|21.725584|17.766466|20.325573], [4.2656555|5.134892|6.373507|5.381683|3.9310026|5.1973925|5.881782|5.322768|4.352784|4.9797654],2,2,2,8
22.4722,31.238728, [17.915594|26.390678|21.85673|26.70947|22.30603|16.57107|24.669062|24.53884|24.761322|25.740093], [4.3893204|6.4657164|5.354899|6.5438204|5.4649773|4.059912|6.04392|6.012016|6.066524|6.306323],10,10,10,10
15.943308,139.6882, [18.174122|21.259186|21.764605|19.173658|18.071291|16.849377|19.108047|20.945074|22.445349|26.30224], [4.45266|5.2085004|5.3323283|4.6975465|4.4274664|4.128097|4.681472|5.131543|5.49911|6.444049],4,4,4,9
37.104122,250.95534, [26.910805|26.338587|20.335228|24.604826|25.463154|21.689533|16.69778|23.126226|16.025|17.089108], [6.5931473|6.452954|4.982131|6.0281825|6.2384725|5.3139358|4.090956|5.6659255|3.9261248|4.1868315],2,2,2,8
37.965546,32.281673, [16.489122|26.533413|18.144455|22.206217|26.237331|24.585518|16.678947|17.293585|19.444817|24.818588], [4.039835|6.500686|4.4453917|5.440523|6.4281464|6.023452|4.0863423|4.2369285|4.76398|6.080554],10,10,10,10
42.62988,176.72383, [19.838638|24.811422|16.39774|17.528435|24.847124|17.847607|22.286585|17.948826|17.009686|17.67496], [4.8604665|6.0787983|4.017446|4.2944665|6.0875454|4.3726635|5.460213|4.3974624|4.167373|4.330365],2,2,2,8
8.2674885,233.06252, [16.713951|26.433546|24.21017|23.909163|22.68939|20.023321|23.652332|16.046291|25.638966|26.830387], [4.0949183|6.4762187|5.931492|5.8577447|5.558901|4.9057136|5.7948213|3.9313414|6.2815466|6.573445],10,9,9,10
23.438925,140.01456, [24.027761|23.648415|22.712194|23.65089|22.659977|26.399902|21.392246|20.404305|17.672281|17.898357], [5.8868017|5.7938614|5.5644875|5.794468|5.5516944|6.467976|5.2411003|4.9990544|4.329709|4.3850975],3,3,3,9
31.568378,290.95404, [23.280369|18.588413|22.473618|20.585274|21.207993|21.312614|23.367931|26.704535|20.98963|21.186823], [5.7036905|4.554161|5.5060363|5.043392|5.195958|5.2215905|5.725143|6.542611|5.1424594|5.1907716],2,2,2,10
9.862434,519.67694, [17.044538|26.079823|20.190609|25.53888|24.79605|24.48997|21.842031|18.31592|26.707401|22.657042], [4.175912|6.3895564|4.946699|6.2570252|6.075032|6.0000424|5.351298|4.4874005|6.5433135|5.5509753],9,8,8,10
43.56967,188.91731, [21.05738|25.461466|17.18885|26.987637|20.047607|23.580072|16.138863|17.98329|22.867203|26.938297], [5.159058|6.238059|4.2112684|6.611971|4.911664|5.7771177|3.9540215|4.405906|5.6024647|6.5998826],2,2,2,8
41.399117,82.338486, [16.71993|25.294287|19.060593|19.8659|26.892908|22.321619|21.966833|22.130894|16.345955|20.599367], [4.096383|6.1971|4.669845|4.8671455|6.5887623|5.4687967|5.381874|5.422069|4.004759|5.046845],3,3,3,3
36.47324,43.58479, [18.710402|19.038725|16.67432|18.081125|24.711401|21.548658|21.761427|20.147177|20.683405|16.134418], [4.5840483|4.664488|4.0852084|4.429876|6.054293|5.2794213|5.3315496|4.9360585|5.0674343|3.9529326],6,5,6,6
22.15303,324.68176, [24.978592|18.377241|23.872826|23.776247|26.811413|22.350092|26.765965|19.539604|25.64731|19.784065], [6.119755|4.5024242|5.848842|5.8251805|6.568796|5.4757724|6.5576615|4.787203|6.283591|4.847096],4,3,3,10
37.88963,302.62164, [20.606718|24.866266|19.408947|25.779398|18.586807|19.242918|16.081976|21.27711|24.13679|25.381695], [5.048646|6.092235|4.755192|6.3159523|4.5537677|4.7145147|3.9400842|5.2128916|5.913513|6.2185154],2,2,2,10
28.222157,206.36218, [16.895927|16.014864|23.057802|19.98428|25.345684|19.16263|19.591919|19.972647|22.460827|23.890747], [4.139502|3.9236417|5.6491613|4.8961487|6.2096925|4.6948442|4.80002|4.8932986|5.5029025|5.853233],2,2,2,9
34.524975,167.70229, [26.568087|19.706785|21.39034|16.614445|26.117615|16.4247|18.48414|21.799538|19.121763|18.180456], [6.509181|4.828162|5.2406335|4.070539|6.3988156|4.0240517|4.5286145|5.3408866|4.684832|4.4542117],2,2,2,8
25.681187,356.57715, [26.158894|21.10814|16.395094|23.441013|23.7138|25.567965|25.093369|21.182814|17.98255|23.875645], [6.408929|5.1714945|4.016798|5.743048|5.809881|6.264151|6.1478753|5.1897893|4.4057245|5.849533],3,3,3,10
41.85783,112.23809, [18.52119|20.834782|20.993454|26.045732|19.938435|19.153795|21.909666|20.360395|24.101889|19.810547], [4.5376916|5.1045213|5.1433964|6.3812046|4.8849163|4.69268|5.3678684|4.988297|5.9049625|4.853584],2,2,3,8
10.740093,391.54926, [17.856335|18.191545|19.508457|26.15007|18.129953|25.164257|16.904684|18.868986|17.582834|16.717133], [4.374802|4.4569287|4.779572|6.4067674|4.4418387|6.165243|4.141648|4.6229014|4.3077946|4.0956974],6,5,5,10
20.060991,460.24362, [16.846792|19.739874|22.317928|26.865957|20.147259|25.618073|20.776184|25.87571|24.49828|26.285326], [4.1274643|4.836269|5.4678926|6.5821595|4.9360785|6.2764277|5.090165|6.339549|6.0020785|6.4399047],4,3,3,10
21.85546,159.43459, [23.274626|18.300879|20.250004|19.465002|16.508875|18.405037|20.320251|18.048998|21.330694|21.64557], [5.7022834|4.483715|4.961251|4.7689257|4.0446744|4.509234|4.9784617|4.4220047|5.22602|5.303165],3,3,3,9
14.1876545,141.97766, [16.97832|20.757793|18.762444|23.910467|21.641949|18.12759|20.905157|17.34097|16.393839|16.64348], [4.159688|5.0856595|4.596799|5.8580647|5.3022776|4.4412594|5.1217637|4.2485375|4.0164905|4.0776525],4,4,4,9
33.463764,323.41815, [24.12441|19.684801|18.586792|20.95004|17.103315|23.93264|25.941883|18.638483|26.390629|23.001993], [5.9104805|4.8227763|4.553764|5.13276|4.1903124|5.863497|6.3557615|4.566428|6.465704|5.6354885],2,2,2,10
42.068886,368.24597, [26.550692|18.898592|18.314342|23.027332|26.196384|16.917252|17.323307|17.73123|19.604141|26.598204], [6.5049195|4.630155|4.487014|5.6416965|6.418114|4.1447268|4.2442102|4.3441515|4.8030148|6.51656],2,2,2,10
25.863256,324.00818, [22.374208|22.504583|20.35304|24.63629|23.625326|20.698711|26.037582|16.442764|19.217758|24.620165], [5.481681|5.5136228|4.986495|6.035891|5.788205|5.071184|6.3792076|4.028477|4.7083507|6.0319405],3,3,3,10
9.715055,54.50242, [19.150156|17.891562|20.792786|20.015167|18.702105|23.15253|16.550798|22.074013|21.91574|24.313288], [4.691788|4.3834324|5.0942326|4.903716|4.5820155|5.67237|4.0549455|5.408133|5.369356|5.9567556],7,7,7,10
24.814854,403.7909, [19.61667|18.416601|22.981321|16.255394|20.152178|17.141281|26.099962|19.518784|25.226994|18.376558], [4.806084|4.5120673|5.6304235|3.9825716|4.9372835|4.199614|6.3944907|4.782102|6.1806135|4.502257],3,3,3,10
22.41789,512.1354, [19.465916|16.216446|25.033762|25.98566|26.751171|22.282784|17.73946|17.527044|17.04266|24.825602], [4.7691493|3.9730291|6.1332717|6.366487|6.554037|5.459282|4.3461676|4.294126|4.1754518|6.0822725],3,3,3,10
32.127224,475.15738, [17.64328|21.682129|23.075945|21.782719|18.867647|18.437943|18.842583|16.614128|22.362053|24.302752], [4.3226037|5.3121214|5.6536064|5.3367662|4.6225734|4.517296|4.6164327|4.0704613|5.478703|5.954174],2,2,2,10
15.817258,476.57568, [20.394344|23.640438|25.755209|16.357906|20.486082|23.636684|23.774313|17.042822|26.601887|24.383554], [4.9966145|5.7919073|6.310026|4.007687|5.01909|5.7909875|5.8247066|4.1754913|6.5174623|5.973971],4,4,4,10
14.057987,259.76474, [22.65327|24.19893|23.441874|17.372066|21.439476|17.604692|20.622507|24.140167|22.740116|21.404816], [5.550051|5.928738|5.743259|4.2561564|5.2526717|4.3131495|5.052514|5.914341|5.5713286|5.2441797],5,5,5,10
37.751034,242.11346, [18.396544|19.530512|17.590517|23.441525|17.392479|26.904333|24.20172|19.952084|21.158617|20.721027], [4.507153|4.7849755|4.3096766|5.7431736|4.2611575|6.591562|5.9294214|4.8882604|5.1838613|5.0766516],2,2,2,8
6.3135366,243.74239, [16.272524|23.599209|19.932407|26.513979|23.583784|17.959917|20.027344|21.886349|24.297857|20.084194], [3.9867682|5.781806|4.88344|6.495925|5.778027|4.40018|4.906699|5.3621554|5.9529753|4.9206276],9,10,10,10
6.925473,231.56, [16.160044|19.960602|26.528725|23.315634|22.460455|17.900537|26.597385|24.548182|21.14204|25.036339], [3.9592106|4.8903475|6.4995375|5.7123303|5.5028114|4.3856316|6.5163593|6.0143046|5.1798|6.133903],10,10,10,10
11.34593,111.906334, [24.308275|23.308416|17.22895|17.999617|19.117218|20.223118|21.115053|19.432669|21.11469|23.804613], [5.9555273|5.710562|4.2210927|4.409906|4.683718|4.9546638|5.173188|4.761004|5.173099|5.8321304],6,5,5,9
23.835003,496.14163, [20.365435|16.3832|26.749666|18.46067|19.890232|21.753819|17.73755|22.504414|23.182467|18.195732], [4.9895315|4.013884|6.553668|4.5228643|4.873107|5.3296857|4.3457|5.5135813|5.679704|4.4579544],3,3,3,10
41.40947,467.49203, [20.915344|16.209494|26.416115|24.022306|17.547604|20.267834|25.544813|24.967358|21.838959|26.399559], [5.1242595|3.9713259|6.471948|5.885465|4.299163|4.965619|6.258479|6.1170025|5.350545|6.467892],2,2,2,10
40.323513,251.26253, [21.108677|24.38485|21.592363|16.350138|26.267996|24.415674|24.6866|17.706316|16.170544|26.430979], [5.1716256|5.974288|5.290129|4.0057836|6.435659|5.98184|6.048217|4.3380475|3.9617832|6.4755898],2,2,2,8
42.0114,242.16847, [24.599743|21.307028|21.96546|20.498718|26.003897|22.298367|20.587223|20.966812|17.39288|18.16485], [6.026937|5.220222|5.3815374|5.022186|6.3709545|5.4631|5.0438695|5.136869|4.2612553|4.4503884],2,2,2,7
22.15209,186.02275, [19.279917|21.795116|20.144934|24.959259|19.887657|16.13462|19.664412|26.830986|24.089373|21.550552], [4.7235794|5.3398037|4.9355087|6.1150184|4.872476|3.952982|4.817781|6.5735917|5.9018965|5.2798853],3,3,3,10
29.574034,362.34454, [19.235376|25.535889|25.491138|16.441767|26.056213|19.96978|20.752106|20.944792|17.882025|20.63084], [4.712667|6.256293|6.245329|4.028233|6.3837724|4.8925962|5.0842657|5.131474|4.381096|5.054556],2,2,2,10
19.970835,389.62845, [16.949541|20.168518|17.694294|23.897606|25.644342|17.289547|20.306713|21.755432|16.420286|24.43398], [4.1526375|4.941287|4.335102|5.854913|6.282864|4.235939|4.975145|5.330081|4.02297|5.9863253],3,3,3,10
40.425377,315.02972, [18.019667|26.608877|24.390755|20.96723|22.726715|21.720734|26.522223|20.227938|17.385101|18.65877], [4.4148183|6.519175|5.9757347|5.1369715|5.568045|5.32158|6.4979444|4.955845|4.25935|4.5713987],2,2,2,10
6.1125507,390.081, [20.562302|21.409008|25.023968|26.622726|21.675365|26.726917|24.681705|18.625994|24.673086|23.328846], [5.037764|5.245207|6.1308722|6.5225677|5.3104644|6.5480947|6.047018|4.5633683|6.044906|5.715567],7,10,10,10
8.836746,433.76083, [19.043852|23.547884|19.234661|21.266127|25.742126|23.338694|19.43116|19.464607|23.049826|24.255812], [4.665744|5.769232|4.712492|5.2102013|6.306821|5.71798|4.7606344|4.768829|5.6472073|5.9426737],10,10,10,10
12.390373,410.78168, [21.490246|21.05647|18.29824|21.941776|18.674492|22.496346|17.176281|26.170874|25.341505|25.220001], [5.26511|5.1588354|4.483069|5.3757353|4.5752506|5.511605|4.208189|6.4118643|6.2086687|6.1789002],5,5,5,10
15.97413,305.35645, [21.903755|24.29313|23.51705|19.624884|23.828688|20.52701|16.473667|16.324108|23.67068|25.253336], [5.36642|5.951817|5.7616773|4.8080964|5.8380284|5.0291176|4.0360484|3.9994066|5.7993164|6.1870675],5,4,4,10
13.764976,69.938774, [20.24526|24.504816|25.020966|25.758232|16.555264|26.629087|20.115067|19.587801|21.334684|22.29052], [4.9600887|6.0036798|6.1301365|6.3107667|4.0560393|6.5241265|4.928191|4.799011|5.226998|5.4611773],5,5,5,9
25.56946,356.51056, [24.526802|21.534998|18.132051|26.32533|26.600279|24.993433|22.586746|17.593296|17.674297|25.742933], [6.0090666|5.2760744|4.442353|6.449706|6.5170684|6.123391|5.533753|4.3103576|4.330203|6.3070188],3,3,3,10
34.127388,391.91348, [20.40201|23.17119|25.307293|25.770676|18.889149|17.353954|25.725618|21.08885|19.68544|21.243917], [4.9984922|5.6769414|6.200287|6.3138156|4.6278415|4.251719|6.3027763|5.166768|4.8229327|5.2047596],2,2,2,10
39.311996,277.4877, [21.141058|22.662983|19.688166|18.006544|20.340563|17.32959|19.689756|16.62763|25.18832|24.91471], [5.179559|5.5524306|4.823601|4.4116035|4.983438|4.2457495|4.8239903|4.0737696|6.1711383|6.1041036],2,2,2,10
17.289783,94.89172, [20.032028|23.385807|21.456621|22.580698|24.294333|24.89522|19.813005|18.934479|24.086123|22.007158], [4.907847|5.7295227|5.256872|5.532271|5.9521112|6.099329|4.8541865|4.6389475|5.9011|5.3917537],4,4,4,9
43.15543,89.4306, [25.062098|24.476313|17.524286|16.820566|16.729862|25.700922|23.521818|26.863686|22.619438|25.692394], [6.140214|5.9966965|4.2934504|4.121039|4.0988164|6.2967257|5.7628455|6.581603|5.5417624|6.2946367],3,3,4,6
37.656956,290.51852, [20.199785|25.521975|26.565018|21.416962|26.700907|23.747005|25.25711|20.538767|20.552814|22.084005], [4.9489474|6.252884|6.5084295|5.2471557|6.5417223|5.8180165|6.187992|5.0319977|5.0354395|5.410581],2,2,2,9
29.244701,268.04266, [21.723434|24.050747|21.040613|19.464066|24.317598|16.116674|22.264803|22.85015|26.916447|24.309814], [5.3222413|5.892433|5.15495|4.768696|5.9578114|3.9485853|5.454877|5.5982866|6.5945296|5.9559045],2,2,2,9
20.409369,293.3812, [17.821459|18.635809|22.665428|18.432438|26.168232|18.068712|19.195883|20.977938|25.268673|26.57823], [4.366257|4.565773|5.55303|4.5159473|6.4112167|4.4268346|4.7029915|5.1395946|6.190825|6.5116663],3,3,3,10
34.373005,467.65652, [24.12635|16.906107|21.707712|24.917915|17.291042|19.7994|20.690195|17.00435|20.444075|22.723213], [5.910956|4.1419964|5.3183894|6.1048894|4.236305|4.850853|5.069098|4.1660657|5.008798|5.5671873],2,2,2,10
36.80406,429.47885, [18.937244|25.635202|18.633934|17.281855|21.680286|26.59602|20.507864|22.984152|24.407188|24.656202], [4.639625|6.2806244|4.565314|4.2340546|5.3116703|6.516025|5.0244265|5.6311173|5.979761|6.0407696],2,2,2,10
27.83009,522.95074, [20.634865|24.36904|17.867031|16.476763|22.84118|23.92357|20.318087|19.051348|26.14337|20.504004], [5.055542|5.9704146|4.377423|4.036807|5.5960894|5.8612747|4.977931|4.66758|6.4051256|5.023481],2,2,2,10
10.453422,303.06433, [23.197931|16.747538|21.850332|26.436396|26.094748|17.211966|19.95724|16.256641|23.486156|16.968412], [5.683493|4.1031466|5.3533316|6.476917|6.3932133|4.2169313|4.8895235|3.9828773|5.7541084|4.157261],7,6,6,10
41.39524,516.82635, [25.79164|18.775583|22.186142|20.400612|22.176476|23.742771|21.826609|23.852598|18.404442|22.606451], [6.3189516|4.600018|5.4356046|4.99815|5.4332366|5.816979|5.347519|5.8438864|4.509088|5.5385804],2,2,2,10
37.70555,144.49535, [21.11659|17.80572|26.351341|23.442665|25.17161|20.07266|22.11471|24.672176|19.55312|16.299458], [5.173565|4.362401|6.4560785|5.743453|6.1670446|4.917802|5.4181037|6.044683|4.7905145|3.9933672],2,2,2,8
40.365223,335.20447, [18.580608|24.90804|18.381968|25.27044|22.98528|20.87507|17.700068|22.081245|17.827303|25.154818], [4.552249|6.1024694|4.503582|6.1912575|5.6313934|5.1143923|4.3365164|5.409905|4.367689|6.1629305],2,2,2,10
20.468855,461.982, [26.386084|16.622019|23.964706|18.082966|25.357101|23.932167|19.917463|24.726929|20.253067|23.465988], [6.4645905|4.0723944|5.871353|4.4303265|6.21249|5.863381|4.8797784|6.0580974|4.9620013|5.749167],4,4,4,10
26.597265,256.75742, [17.312092|18.810682|23.575321|21.879887|25.89771|19.26603|22.85407|19.951061|16.79663|21.144524], [4.2414627|4.6086173|5.775954|5.3605723|6.344939|4.720177|5.5992475|4.88801|4.115175|5.1804085],2,2,2,10
30.703289,355.36676, [25.313232|21.469294|25.662466|19.143911|18.748713|22.061056|22.481531|25.291756|16.5792|16.232195], [6.201742|5.259977|6.2873044|4.6902585|4.5934343|5.4049587|5.507975|6.1964803|4.061904|3.9768877],2,2,2,10
9.974779,242.83469, [26.056204|17.878862|19.389992|19.24505|17.24776|18.098944|17.72593|23.95607|23.546217|26.701826], [6.38377|4.3803215|4.750548|4.7150373|4.2257013|4.4342413|4.3428526|5.869237|5.768823|6.5419474],7,7,7,10
6.69422,486.32416, [25.170403|23.439095|17.121696|20.250404|26.417076|26.903183|17.529797|18.512915|16.857502|24.762339], [6.1667485|5.742578|4.1948156|4.961349|6.4721837|6.59128|4.2948003|4.535664|4.130088|6.066773],10,10,10,10
44.595734,227.09535, [19.300308|21.865997|23.659702|16.064411|24.186407|25.671799|22.068605|26.327875|20.138865|21.296581], [4.7285757|5.357169|5.796627|3.9357808|5.9256697|6.289591|5.4068084|6.4503293|4.934022|5.2176623],2,2,2,8
23.523258,291.61658, [23.015282|24.196188|17.230976|23.972027|21.010515|18.36523|16.548956|20.44027|21.265924|17.879848], [5.638744|5.9280663|4.221589|5.8731465|5.1475763|4.4994817|4.0544944|5.007866|5.2101517|4.380563],3,3,3,10
25.02745,322.6089, [24.256317|17.20302|16.356169|19.710926|17.94653|22.010508|25.43649|18.667747|17.537554|17.052578], [5.9427977|4.21474|4.0072613|4.829177|4.3968997|5.3925743|6.23194|4.573598|4.2967005|4.1778817],2,2,2,10
32.532135,193.29306, [16.279652|18.399042|26.030888|16.158842|16.318016|24.383516|25.538698|26.714996|16.938961|20.152548], [3.9885147|4.5077653|6.3775673|3.9589164|3.9979138|5.9739614|6.256981|6.545174|4.1500454|4.937374],2,2,2,9
8.642625,490.43616, [21.993622|17.774782|19.101599|20.588322|25.810402|20.737946|20.101309|19.960464|19.693623|24.050014], [5.3884373|4.3548217|4.6798916|5.044139|6.3235483|5.0807967|4.924821|4.8903136|4.8249373|5.8922534],10,10,10,10
17.513857,145.9676, [25.177914|20.805801|25.326817|25.213678|20.216427|18.162628|17.966389|19.398846|21.458391|24.573507], [6.1685886|5.097421|6.20507|6.177351|4.9530244|4.449844|4.4017653|4.752717|5.2573056|6.0205092],4,4,4,9
32.502678,340.95184, [18.323418|19.047968|25.37886|19.433605|23.080528|20.4683|21.886417|19.926973|19.327765|22.264633], [4.4892373|4.6667523|6.2178206|4.7612333|5.6547294|5.0147333|5.362172|4.8821087|4.7353024|5.454835],2,2,2,10
32.14212,515.564, [22.736153|21.835266|21.96233|18.757889|23.177645|23.230392|22.290543|20.776953|18.280972|16.35708], [5.5703573|5.3496404|5.3807707|4.5956826|5.678523|5.6914463|5.461183|5.0903535|4.478838|4.007485],2,2,2,10
13.995205,365.42075, [22.110216|20.195044|20.30265|20.897852|26.104635|23.746305|22.157764|16.422894|18.829615|20.538033], [5.417003|4.947786|4.974149|5.1199737|6.3956356|5.817845|5.4286523|4.0236087|4.6132555|5.031818],5,5,5,10
25.170113,387.16385, [22.992556|22.102432|16.491419|19.897657|21.261593|17.203728|21.166367|16.716267|26.403862|19.119642], [5.6331763|5.415096|4.0403976|4.874926|5.20909|4.2149134|5.18576|4.095485|6.468946|4.6843123],3,3,3,10
19.929493,509.58896, [23.436325|18.608757|23.564888|19.487265|18.155567|18.300842|25.959833|20.33987|17.451706|21.723705], [5.7418995|4.5591455|5.7733974|4.7743797|4.448114|4.4837065|6.360159|4.9832683|4.275668|5.3223076],4,3,3,10
37.694164,47.84387, [19.669891|24.198101|24.737898|25.047834|20.270742|19.909906|22.196653|25.911623|21.318567|22.464561], [4.8191233|5.928535|6.060785|6.136719|4.966332|4.877927|5.43818|6.3483477|5.223049|5.5038176],6,6,6,6
19.896261,142.30222, [22.79507|26.951748|25.917664|17.69656|24.716896|16.132488|26.034798|25.21685|18.723589|23.903336], [5.584792|6.603178|6.349828|4.335657|6.0556397|3.9524596|6.3785253|6.1781282|4.5872793|5.856317],4,3,3,9
30.717087,487.64047, [20.370932|16.732107|18.480219|23.02038|25.491991|17.25775|24.84129|22.10145|21.054167|26.74094], [4.990878|4.099366|4.5276537|5.639993|6.2455378|4.2281485|6.086116|5.414855|5.158271|6.5515304],2,2,2,10
17.601175,90.41253, [22.238567|22.63577|22.307013|19.916725|19.475004|17.704498|18.213226|18.518261|26.761873|25.31787], [5.448449|5.545764|5.465218|4.8795977|4.771376|4.337602|4.46224|4.536974|6.5566587|6.202878],4,4,4,9
25.533382,402.02695, [17.097486|21.409689|17.250002|21.834427|24.201654|24.003294|17.848703|24.085203|26.860619|25.495653], [4.1888843|5.2453737|4.2262506|5.3494344|5.929405|5.880807|4.3729324|5.9008746|6.5808516|6.246435],3,3,3,10
9.94911,522.48566, [24.155766|17.375092|17.520765|25.449131|16.068432|24.256786|23.414566|26.286188|24.901993|25.407898], [5.9181623|4.2568974|4.2925873|6.2350373|3.936766|5.9429126|5.7365685|6.440116|6.1009884|6.224935],8,8,8,10
