Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_L,Best_Fit_W_W
11.654014, 262.9984, [17.662521|17.720928|25.85236|22.571138|18.79885|22.656414|25.193247|19.614225|18.208204|26.600702], [148.41322|486.5302|160.57974|341.55374|238.5121|149.36676|196.6556|114.53972|58.818302|33.306046], 1,10,10,10
15.363749, 449.74606, [16.25183|19.109617|19.561666|26.965014|18.689453|21.969162|16.657656|19.823992|17.312897|25.021242], [294.8183|190.15323|51.96596|87.57539|263.12433|446.44473|68.78199|101.4562|45.190605|142.43924], 1,10,10,10
24.917482, 128.05421, [22.65365|16.298807|22.614876|24.39853|18.948425|21.842426|18.1901|23.967903|21.332926|24.484146], [379.0958|247.07092|516.35|341.6046|513.384|49.464203|425.19846|411.26746|507.85992|373.4168], 1,10,10,10
8.372839, 222.05782, [24.071354|16.531832|20.870867|25.82206|17.802305|26.58925|24.81319|24.916|20.6379|25.33434], [423.78638|174.8186|300.53998|342.52185|500.98444|194.55946|117.744125|125.29448|308.23807|405.96283], 1,10,10,10
41.53066, 43.441357, [20.393356|22.872282|26.856249|21.293325|17.543642|22.882223|23.727432|26.815962|25.620192|17.932018], [434.06262|225.91986|438.259|197.05742|327.07053|104.36194|283.76318|224.11026|426.5967|397.028], 1,10,10,10
10.12841, 279.36493, [19.675516|17.389751|18.913216|24.586437|22.539711|22.020506|17.010073|17.51408|16.387203|19.981796], [177.62485|226.19069|444.79593|315.52914|194.03244|425.5369|436.95026|84.319786|184.92014|33.29085], 1,10,10,10
31.268953, 274.00534, [16.408897|19.491848|24.568357|16.26545|19.9623|16.980928|19.2661|24.151552|22.588017|20.209955], [428.93033|58.892235|314.49893|288.84985|483.9774|320.5376|173.16266|240.82492|281.49426|115.46381], 1,10,10,10
12.193639, 292.75464, [23.632938|25.9364|17.50281|20.521236|20.271164|23.692314|19.10456|18.317598|26.585962|26.520628], [260.5978|133.23557|504.86136|233.77182|416.10986|155.18585|96.36196|416.6872|495.95166|485.73672], 1,10,10,10
31.43838, 221.49033, [20.074455|22.810524|21.644978|18.31407|21.237831|16.447521|25.00766|19.698683|19.634857|16.111856], [233.67494|424.50818|246.87209|266.46796|293.9863|81.89966|329.64697|407.8417|502.37494|386.0032], 1,10,10,10
28.79581, 178.12898, [19.112543|20.226805|22.208323|20.237314|19.200113|24.844725|21.571703|23.797829|16.275597|16.488], [243.18057|489.74094|98.80459|153.37927|76.04638|451.40646|327.13367|288.0249|527.1472|130.75388], 1,10,10,10
6.1725173, 297.02884, [26.05784|21.941296|25.887102|17.035221|16.329285|26.627392|25.124924|20.743134|26.34812|19.583458], [190.57817|202.41202|260.22797|242.34827|212.62605|321.94067|464.27847|439.7014|326.23047|474.29538], 1,10,10,10
29.387978, 156.01086, [20.764082|20.152163|25.284468|24.462303|23.712427|17.598156|17.218506|19.271545|16.521496|22.36017], [88.77511|421.66318|321.55612|448.1461|145.53662|384.47226|462.98486|99.52872|170.68925|500.29453], 1,10,10,10
32.37604, 142.54358, [24.686026|18.077606|22.564672|22.08453|17.19636|25.320854|16.997118|23.302547|20.745155|23.381851], [456.85706|242.02242|114.28147|443.74057|310.26184|205.87363|212.37442|350.92026|299.6|241.26128], 1,10,10,10
35.74894, 445.37625, [17.589495|17.052292|25.832666|24.692122|18.604319|16.830656|18.99108|17.324099|21.883183|17.953459], [269.07977|94.75108|122.327545|52.87618|415.43338|465.9519|284.6451|115.66767|467.08392|364.09415], 1,10,10,10
16.12091, 180.92052, [26.088108|18.915401|23.09104|17.047657|18.472635|16.35593|22.643702|16.646368|24.830647|18.97546], [519.9735|390.89798|112.915344|353.4935|442.84918|444.4653|280.71814|326.89706|334.4532|69.01893], 1,10,10,10
40.594257, 200.45767, [25.112385|23.811604|26.500683|22.136534|21.915985|21.257126|20.057474|19.060936|24.64833|20.557207], [181.63718|52.603195|162.4786|322.12854|435.29694|201.04756|428.9345|144.05966|76.30272|259.3725], 1,10,10,10
9.493656, 294.69574, [19.34826|18.687656|17.97485|23.65295|17.122858|26.725018|23.877928|25.026842|17.665888|22.59891], [299.07407|130.48334|390.5402|315.04697|425.53406|164.99283|92.489136|145.32811|264.53458|214.61249], 1,10,10,10
32.592926, 84.8953, [22.355045|26.069353|26.717445|19.955227|17.018078|21.299297|21.253351|21.220175|25.771755|19.751738], [327.46106|162.29312|416.92618|190.50046|320.1971|85.13583|452.4675|262.97687|125.5482|150.48193], 1,10,10,10
25.73905, 285.22644, [23.681498|18.051039|18.728706|20.798864|16.469244|16.09247|16.93477|21.48917|16.363176|20.743486], [463.55856|526.92523|365.14856|485.07986|317.20996|405.3045|284.70816|240.79326|211.23653|69.41257], 1,10,10,10
7.9979687, 362.88623, [21.240868|22.05675|25.55208|23.022114|26.425262|24.685844|20.289022|21.388811|19.006302|17.6837], [522.6113|133.01836|521.4233|488.79596|285.5166|482.6496|424.48227|394.68283|320.61252|42.417835], 1,10,10,10
16.055347, 65.88789, [21.83167|18.14934|19.834867|17.563068|25.376953|19.533827|19.467339|19.791967|17.042574|22.386297], [185.41743|314.51654|359.35693|442.77112|85.0654|65.36623|516.4313|354.71564|313.2709|332.98563], 1,10,10,10
22.722588, 159.10022, [17.05458|24.61165|20.7852|19.353027|26.544573|25.228796|24.834251|22.431355|21.164785|17.546759], [397.15152|240.89343|398.36584|38.48268|54.847546|475.13492|30.910025|71.39032|377.925|426.83328], 1,10,10,10
9.478797, 347.75266, [26.483793|22.919483|26.195366|17.210701|25.20047|19.077415|24.851925|26.788523|17.818607|18.939972], [505.71295|326.03732|296.9801|152.48386|445.17184|267.9175|328.95966|75.78158|476.7086|349.005], 1,10,10,10
29.778208, 512.09283, [23.513746|19.115824|21.685774|21.885689|24.205847|19.885544|24.721193|19.762163|19.810455|25.14739], [480.07883|50.01686|109.207405|287.74033|177.01262|378.35815|184.5015|518.0602|511.10352|506.27124], 1,10,10,10
39.007137, 351.46765, [25.481897|18.103395|19.727343|20.226109|17.310379|17.985245|24.693916|19.094927|20.320904|25.239735], [256.40915|512.81903|432.52792|348.87952|43.272865|305.948|135.95721|396.13467|260.34705|380.39374], 1,10,10,10
27.164013, 31.751957, [22.83199|18.450438|16.298395|23.510757|24.367485|23.035082|20.036139|25.271416|21.938208|20.723711], [335.5684|77.29385|158.0791|490.14645|272.77432|201.72107|462.62637|164.5348|43.138832|207.74318], 1,10,10,10
11.1044235, 369.64734, [17.048841|16.482765|24.904083|25.555477|21.64403|20.732553|24.285185|22.503016|23.095675|20.875832], [198.67735|172.75562|192.45198|275.0079|413.1389|444.63632|390.58844|213.22952|332.85175|293.352], 1,10,10,10
42.339657, 475.96347, [21.887901|24.572186|23.763594|20.119036|24.842884|18.872648|24.80723|20.54969|25.37954|19.629503], [516.21844|454.19318|95.82217|37.632557|361.92123|431.97052|433.253|495.61926|165.24754|507.54105], 2,10,10,10
21.863598, 223.0464, [22.01605|16.563616|23.088022|25.567104|19.753897|16.324135|18.528278|17.384087|18.48382|26.826797], [499.82156|37.73027|474.00272|68.80378|190.14996|52.167393|59.601913|43.145237|102.69561|111.22702], 1,10,10,10
41.031704, 165.17473, [26.253199|17.975597|26.3178|18.952316|16.251328|20.958855|22.338142|21.54724|18.741516|23.09627], [458.921|269.65637|278.34418|286.77408|116.14073|65.259384|473.6003|48.68371|375.93076|114.272446], 1,10,10,10
13.297868, 422.0673, [23.288912|18.303871|20.454302|20.711626|16.263947|16.920467|23.5136|22.273777|16.226845|21.652758], [99.07755|154.01192|76.18269|394.64792|97.16079|69.462326|229.69269|445.41843|187.59492|81.33314], 1,10,10,10
45.07658, 163.87183, [21.37958|17.126404|23.149885|19.724092|24.661732|25.247383|16.986654|21.951607|22.673325|19.042933], [479.51505|372.76178|461.0088|231.75229|228.4002|388.0313|119.03451|173.16788|332.87033|86.555626], 1,10,10,10
30.38056, 40.78993, [24.397602|18.499575|26.16169|16.496384|25.487057|25.737919|20.512863|21.928988|21.113226|25.467894], [240.74435|40.107235|451.50266|248.22128|459.18726|521.31726|430.47675|463.0567|250.90532|334.82242], 1,10,10,10
26.218786, 213.16675, [16.695929|21.926416|18.227713|25.811333|26.568573|24.359755|25.34243|25.370867|23.143686|17.815908], [98.505806|470.47266|142.65948|161.44402|506.46704|495.9603|283.95395|523.0162|76.98233|393.5997], 1,10,10,10
39.60519, 45.68962, [25.013372|17.12405|26.192453|17.17617|19.205648|25.834763|21.635641|23.404623|18.445614|16.52745], [525.4041|352.32806|479.0589|174.79672|236.03296|267.75293|213.00676|131.3412|524.3025|386.5438], 1,10,10,10
24.866703, 361.7152, [17.725855|26.402191|19.550905|25.309656|25.916443|21.47619|23.31973|26.869774|21.20828|25.811617], [177.85208|458.87073|130.86401|363.05768|365.69757|117.278465|312.6743|511.56665|479.2309|454.03064], 1,10,10,10
25.5248, 470.52975, [23.746855|20.249365|22.953608|21.506948|26.272858|23.698423|23.785305|24.111012|17.983393|23.537094], [338.37823|272.95212|219.85936|389.3713|86.64714|380.52597|500.9458|324.3159|422.02646|125.50864], 1,10,10,10
6.4698486, 314.05466, [26.600248|24.09789|21.035048|16.891811|16.87311|21.968466|19.648642|26.52229|24.448486|25.159061], [143.13843|444.69083|219.04436|184.53897|36.32071|259.27234|363.68445|329.7527|232.6799|112.80044], 1,10,10,10
17.0825, 43.581493, [22.387718|23.170553|16.309113|22.009722|16.753187|24.50936|18.846697|17.382162|19.295252|17.72113], [297.05295|95.316925|346.32535|88.64434|352.77206|437.74704|357.29834|443.49582|152.01584|74.105675], 1,10,10,10
24.617338, 393.1623, [18.5104|25.097015|21.387856|26.213005|20.940573|25.813725|21.622377|16.416454|18.871141|22.021952], [38.355686|460.73175|178.33113|210.6195|63.13021|199.51698|458.09964|289.65826|333.73145|461.83786], 1,10,10,10
14.66695, 519.33124, [25.994038|21.000635|22.196035|21.448553|22.789299|21.573195|21.239937|23.81064|16.143059|16.271122], [40.28644|407.49265|375.49164|489.79303|136.2979|242.38626|72.97373|170.30318|41.400063|66.57597], 1,10,10,10
26.483202, 86.590805, [26.724426|17.19834|21.89931|17.066574|23.789543|16.897558|26.738512|26.97623|16.573683|16.61796], [172.01404|395.82047|392.24655|469.87466|55.78144|336.5523|273.6844|146.49048|144.56206|327.26505], 1,10,10,10
37.96154, 74.18867, [22.894985|25.30805|24.367266|20.639841|21.255642|23.685148|18.0832|26.486673|18.611032|23.037556], [243.78279|496.32886|352.6156|340.28778|253.69775|333.1287|283.42743|171.06218|504.05313|110.470764], 1,10,10,10
24.19513, 488.937, [23.773064|19.528158|22.035572|21.60977|18.904871|22.540236|16.058516|22.549953|19.899895|16.746979], [286.40796|161.45332|472.68173|31.493929|135.76508|330.18225|343.4606|171.90292|502.42566|186.51239], 1,10,10,10
25.863194, 333.4057, [19.732033|18.328215|24.099361|20.279276|26.539896|19.119572|18.22194|23.317139|23.193272|21.224754], [109.084274|529.6633|234.68834|419.62213|300.96298|302.5659|298.1878|325.0486|120.241646|519.8705], 1,10,10,10
21.546717, 477.64255, [26.300632|25.784094|23.100508|23.751835|17.737906|24.961838|22.702724|19.956207|24.13869|17.470886], [446.54065|104.02806|73.08715|495.64755|101.59936|438.39963|251.65135|94.31377|203.74323|121.51684], 1,10,10,10
18.268951, 105.45514, [25.131556|25.897015|24.906176|19.198503|18.479733|23.522299|17.30293|23.794525|23.95795|18.402885], [367.69434|217.31807|474.71686|192.81131|437.60074|320.0781|392.23502|217.098|232.82208|486.04282], 1,10,10,10
19.125807, 298.21313, [25.872808|25.374992|22.008905|22.225271|19.57637|22.940077|19.896929|23.075422|19.051708|16.594149], [207.49792|139.71382|328.3437|235.35783|52.846222|355.10443|244.53926|126.41929|276.74323|335.38498], 1,10,10,10
27.855673, 98.50306, [26.475796|24.52658|19.407356|24.345333|16.575146|24.22479|26.898668|19.936403|26.218012|17.360924], [414.797|79.188|135.61583|526.8328|155.4907|338.97388|453.94763|266.62994|187.95981|69.96114], 1,10,10,10
7.65029, 208.87268, [26.735|26.947071|17.402018|18.946163|20.763262|18.60898|25.392014|26.629168|26.655172|23.75764], [116.9373|52.484505|427.423|435.65143|513.21405|282.29135|311.74228|106.50252|34.856293|96.442665], 1,10,10,10
40.015694, 389.33545, [25.519434|20.97236|19.51543|26.81946|24.09567|24.396475|16.421017|25.622915|26.855993|22.1906], [206.08714|61.253067|337.11163|503.84937|379.72787|323.50903|189.6793|489.64154|44.951897|121.690384], 1,10,10,10
24.331297, 131.44324, [25.123556|25.168283|26.928827|20.010662|17.223415|22.19716|21.88962|22.999138|22.727356|24.277449], [182.82793|329.66132|301.6809|242.48126|514.26025|346.23608|334.4254|352.37967|214.09888|338.47604], 1,10,10,10
6.82556, 35.171535, [24.28547|22.225485|21.026121|18.489937|25.607023|22.005392|18.202715|18.222778|18.5746|17.51382], [351.3669|129.71153|359.21722|71.06191|130.99977|395.30658|462.96484|515.26373|516.4403|419.07993], 1,10,10,10
29.573555, 237.86069, [19.246618|16.180984|16.51544|16.072113|23.489788|17.511244|16.324556|22.303963|23.465155|21.336], [158.64049|328.4763|174.4576|506.46176|147.05228|356.40506|269.07785|102.91419|299.3074|447.1972], 1,10,10,10
40.919846, 252.21114, [21.766973|16.105625|25.523651|18.071297|23.753288|16.767265|21.671171|21.217697|16.874958|16.944834], [44.79941|62.645035|449.58926|370.39355|293.56467|106.442406|334.8876|65.85696|271.09964|336.4757], 1,10,10,10
15.029089, 126.19655, [16.472425|17.827267|19.850302|18.897133|21.561153|16.133127|21.47874|17.974503|26.571642|18.764643], [296.84326|495.6765|405.5802|358.86108|200.58351|264.3542|77.688736|469.9592|157.30363|118.538216], 1,10,10,10
27.848558, 93.5216, [22.46024|22.527002|20.24621|19.04199|26.848492|22.12924|18.991198|19.510618|19.500956|16.713247], [40.03975|506.68115|111.42181|231.90182|110.50633|96.04828|512.26666|192.35182|459.77588|86.28316], 1,10,10,10
21.502426, 215.36342, [21.589916|16.601992|17.124475|21.608809|24.968811|23.619034|20.431683|26.746952|22.82116|23.444965], [139.81172|225.04207|76.38048|473.53705|271.77295|523.7656|217.45268|46.362503|139.88571|440.2929], 1,10,10,10
40.05252, 129.97363, [22.660128|17.063942|20.196424|17.451944|24.955456|19.857101|21.91168|23.235126|18.430897|23.865345], [255.88618|425.01895|76.470406|452.85565|74.64571|144.71461|80.04156|110.60965|343.03635|54.17378], 1,10,10,10
23.194798, 167.82991, [26.239943|20.295303|19.283924|24.491451|19.382029|24.463993|22.789093|22.328062|25.81938|16.300442], [462.10342|349.88605|156.95091|106.58992|96.50396|380.99866|456.52814|368.288|518.9464|135.88414], 1,10,10,10
40.24394, 81.38035, [17.759983|17.652271|26.327503|22.485357|21.660097|18.973402|16.815847|26.171371|23.246708|23.608528], [407.61108|398.9258|134.33275|526.79895|184.28789|176.24968|274.5452|64.99479|391.17258|471.53418], 1,10,10,10
19.5855, 103.66474, [19.75506|19.449556|22.674858|25.25378|26.940384|18.227097|20.473932|19.978006|16.252905|23.950544], [90.489174|91.146545|304.5658|81.43662|301.37634|457.10336|111.85637|82.56767|410.0212|211.63724], 1,10,10,10
15.213014, 379.7846, [21.516216|25.129135|17.08799|21.620422|22.685846|21.628935|24.14571|19.318228|16.866165|17.167429], [166.74149|244.40123|127.23715|122.64816|277.87338|480.4701|433.2643|138.10802|457.8683|109.40575], 1,10,10,10
28.451283, 516.0661, [16.691713|16.074894|17.993395|25.32614|23.26579|26.001095|23.113253|16.90383|16.406439|17.356375], [118.162445|171.56229|486.49265|99.784805|355.66022|250.159|478.62863|220.10542|253.16367|441.88614], 1,10,10,10
20.935183, 82.973465, [16.361683|18.83623|20.966331|23.359543|26.835655|20.981203|19.448387|23.771973|26.185215|21.980255], [352.7631|223.1332|114.310715|143.9444|212.58951|415.65942|360.18625|474.73355|315.01273|375.65607], 1,10,10,10
36.234234, 206.21349, [24.290817|22.5433|21.887365|25.102293|25.777882|21.354134|23.709496|18.660215|24.11509|19.199888], [332.17645|89.65316|42.810474|296.60364|206.34663|509.05966|238.66135|88.50219|411.2335|421.52908], 1,10,10,10
11.417293, 44.775913, [25.382282|25.690163|24.941202|16.791637|24.498056|16.300968|18.275406|25.818651|17.14515|16.180052], [498.01987|107.148254|44.612164|251.79431|85.07541|73.13753|454.92667|374.49826|323.49945|71.4607], 1,10,10,10
38.59334, 207.80345, [17.96113|24.212812|18.400833|23.027554|26.513592|21.972069|23.346333|26.714178|24.615408|21.308128], [195.3767|407.79672|150.33647|152.64975|351.19162|157.47076|82.70632|303.06592|92.46563|101.284584], 1,10,10,10
38.20529, 148.52124, [22.507704|20.958622|24.914406|24.69253|26.109062|22.331703|25.055765|17.060318|19.113495|20.078125], [360.97217|120.67331|216.12144|289.7936|479.52792|316.0322|236.52048|207.53168|381.3051|282.3537], 1,10,10,10
15.932574, 498.99857, [24.644455|17.121626|25.700943|20.082493|26.135193|18.486612|18.147062|23.946554|25.9608|23.159536], [267.9113|166.60733|296.34256|366.4131|520.2447|244.62717|473.58264|83.20631|35.564453|437.87567], 1,10,10,10
8.858174, 376.20096, [25.810032|16.472244|16.280293|21.469952|19.523127|19.386713|18.85938|18.464727|19.247677|24.795485], [506.9627|246.69006|336.37943|41.329117|370.7819|293.83856|275.0412|58.549366|525.6898|187.13046], 1,10,10,10
18.256718, 451.73145, [24.592602|25.036177|20.181973|17.515148|16.200638|17.387674|24.577425|24.13561|18.775387|18.39114], [139.8079|363.08368|450.41534|459.4962|156.54123|81.933525|139.97186|390.89523|213.5363|472.69168], 1,10,10,10
24.505812, 364.38538, [18.552925|24.149542|25.769068|22.016552|19.214287|23.784903|24.66976|22.453615|21.697124|18.273195], [510.71783|110.46824|165.56549|269.10178|336.29883|468.6879|503.0895|483.25955|138.00325|258.75452], 1,10,10,10
27.109642, 279.3608, [23.663208|18.237907|25.102985|25.634626|26.066008|24.487553|20.46512|16.396801|21.135082|25.263577], [264.10745|149.59215|479.58002|352.4336|503.42017|504.96097|360.7651|74.39766|297.03802|353.14236], 1,10,10,10
31.494528, 507.7988, [19.78941|25.515913|24.590992|21.44737|20.602491|19.998657|26.393068|23.526543|16.09216|18.633724], [135.98497|97.01324|478.48972|458.5032|59.451836|302.42853|496.6614|179.81442|158.31564|127.13112], 1,10,10,10
