Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_W,Best_Fit_W_L
31.448149,58.492516, [6.771536|7.896571|10.071638|11.549661|11.74613|12.085625|12.302438|13.835341|14.150398|15.756314], [1.6590263|1.93466|2.4675512|2.8296669|2.877802|2.960978|3.0140972|3.3896587|3.4668477|3.860297],5,5,5,5
6.1895084,122.95161, [6.081301|6.1011477|6.6380596|9.389606|10.149473|11.797304|11.822235|14.8102665|16.392193|16.924604], [1.4899188|1.4947811|1.6263247|2.3004537|2.486621|2.8903396|2.8964477|3.6285152|4.016087|4.1465282],2,10,10,10
20.826937,62.63509, [6.6216984|6.6425834|7.4732585|7.802455|8.751452|10.919026|12.510995|12.666237|13.080694|15.708123], [1.6223161|1.627433|1.8309484|1.9116014|2.144106|2.6751614|3.0651937|3.103228|3.20477|3.8484902],7,7,7,7
28.848993,295.8628, [6.631662|8.341878|8.644232|11.132458|12.472498|12.888238|13.155926|15.557281|15.615841|15.91677], [1.6247572|2.04376|2.1178367|2.727452|3.055762|3.1576183|3.2232018|3.8115337|3.825881|3.8996086],6,6,6,6
13.540451,494.4755, [7.644194|8.117207|10.106388|11.18466|13.092249|14.561452|14.618804|14.641978|14.96406|15.59892], [1.8728275|1.9887156|2.4760652|2.7402418|3.207601|3.5675557|3.5816069|3.5872846|3.6661947|3.8217354],5,10,10,10
16.21194,117.44548, [6.137959|8.102249|11.049865|11.1130905|11.187013|12.094855|14.093146|14.17701|14.442384|14.768923], [1.5037999|1.985051|2.707217|2.7227073|2.740818|2.9632397|3.4528208|3.4733675|3.538384|3.618386],9,9,10,10
30.224436,529.9984, [9.65309|9.732605|10.6367445|11.692614|13.057052|13.397511|13.894215|14.626558|15.047498|15.308765], [2.365007|2.384488|2.6060023|2.8646903|3.1989777|3.28239|3.4040825|3.5835068|3.686637|3.7506475],5,5,6,6
16.983505,76.37767, [8.440275|10.480597|10.516783|10.777141|11.122872|12.27467|12.911675|14.24383|16.304962|16.941772], [2.0678675|2.5677462|2.5766118|2.6403995|2.7251036|3.0072942|3.1633606|3.4897382|3.9947157|4.1507344],10,10,10,10
14.184598,268.5867, [8.108016|9.319786|10.396708|13.115903|13.146832|14.03937|14.287749|14.896083|15.267039|16.881605], [1.9864639|2.2833476|2.5471933|3.2133963|3.220974|3.4396455|3.5004985|3.6495404|3.7404246|4.1359935],6,10,10,10
9.646936,146.49315, [8.429484|10.514144|12.083797|12.427736|12.469622|13.159195|13.2500305|13.646283|14.462989|14.51729], [2.0652237|2.5759652|2.9605303|3.0447953|3.0550573|3.2240028|3.2462575|3.3433394|3.5434322|3.556736],1,10,10,10
6.9273343,162.56914, [6.3169756|8.918995|10.100037|11.913951|12.819706|14.464908|14.675223|14.85665|16.486643|16.840374], [1.547659|2.1851537|2.474509|2.918918|3.140828|3.5439024|3.5954297|3.6398792|4.0392275|4.1258917],1,10,10,10
36.24437,315.27875, [6.251992|6.314794|7.611246|7.6632743|11.956683|13.98917|14.448371|14.624222|15.018367|15.287102], [1.531738|1.5471245|1.8647553|1.8775022|2.9293873|3.4273467|3.539851|3.5829344|3.6794999|3.7453399],4,4,4,4
44.926632,479.7015, [6.8674555|8.114429|9.3425865|9.671888|9.779843|11.207946|11.238402|12.883975|13.190292|14.562693], [1.6825266|1.9880352|2.2889338|2.3696127|2.3960617|2.7459466|2.7534087|3.1565738|3.2316217|3.5678596],3,3,3,3
6.9758477,275.4046, [6.2781215|7.9125094|9.353297|10.223655|10.646857|11.460418|13.574172|15.600516|15.775463|16.697578], [1.5381398|1.9385648|2.2915578|2.5047953|2.60848|2.8078024|3.3256721|3.8221264|3.8649886|4.0909066],1,10,10,10
42.685757,467.8425, [7.1251597|7.7676444|9.784536|11.481183|11.577254|11.950476|12.606302|12.74946|14.81818|16.287237], [1.7456641|1.9030728|2.3972113|2.8128898|2.8364272|2.9278665|3.0885441|3.1236176|3.630454|3.9903731],4,4,4,4
15.301431,265.67352, [6.891897|7.477492|11.126788|11.205722|11.21662|11.812883|13.673724|13.785845|16.171762|16.716263], [1.6885148|1.8319855|2.726063|2.7454019|2.748072|2.8941565|3.3500624|3.377532|3.962082|4.0954843],7,9,10,10
15.556369,523.3362, [7.192938|7.68262|8.273037|9.095209|9.64773|10.5694065|10.687213|11.573928|13.145849|13.864392], [1.7622697|1.882242|2.026894|2.2283263|2.3636937|2.5895045|2.6183672|2.8356123|3.2207332|3.3967762],9,9,10,10
9.229125,163.02707, [6.2639112|7.3913875|7.85288|8.890581|10.144351|13.714375|13.858925|13.8884535|14.552393|15.572903], [1.5346583|1.81089|1.9239556|2.1781924|2.485366|3.3600218|3.3954365|3.402671|3.5653362|3.8153613],4,10,10,10
23.333372,268.86282, [8.193428|8.536862|10.920225|11.688033|11.773863|11.86032|12.224411|15.354996|15.3687725|15.59692], [2.0073898|2.0915313|2.675455|2.863568|2.8845963|2.9057784|2.9949808|3.7619739|3.7653491|3.8212454],8,8,9,9
31.734953,64.49418, [6.6512194|8.7499695|11.562973|11.787717|12.0919|12.216997|13.97796|15.639789|15.682785|16.376026], [1.6295488|2.1437426|2.8329284|2.8879907|2.9625154|2.9931643|3.4246001|3.8317482|3.8422823|4.0121264],5,5,6,6
11.280079,100.769806, [6.8146963|7.6106024|7.860051|7.9635143|12.617857|12.890709|12.910063|14.157803|15.025563|16.61563], [1.6696006|1.8645976|1.9257126|1.951061|3.0913749|3.1582236|3.1629653|3.4686615|3.681263|4.0708294],4,10,10,10
13.5153055,212.21956, [7.0945144|8.866898|9.969729|10.62428|13.964948|14.351907|15.553111|16.017797|16.554619|16.854294], [1.7381561|2.17239|2.4425838|2.6029487|3.4214122|3.5162172|3.8105123|3.9243603|4.0558815|4.129302],4,10,10,10
10.095717,364.14423, [6.9840183|7.530759|10.577586|11.161803|12.651985|13.55496|14.292361|15.449019|16.66627|16.83734], [1.7110845|1.8450359|2.5915086|2.7346418|3.0997365|3.3209653|3.5016284|3.7850099|4.0832357|4.1251483],2,10,10,10
36.337765,243.95854, [6.4923306|9.333159|9.357442|9.448185|11.937098|13.026401|13.058857|15.599408|15.64328|16.49368], [1.590621|2.286624|2.2925732|2.3148053|2.924589|3.1914682|3.19942|3.821855|3.8326037|4.0409513],4,4,4,4
26.730207,455.13895, [6.451382|6.452863|6.5067797|7.0226235|8.213165|9.7231|10.664829|14.249672|14.343549|16.587645], [1.5805886|1.5809515|1.594161|1.7205428|2.0122254|2.3821595|2.612883|3.4911697|3.5141695|4.063973],5,5,5,5
30.545216,381.67484, [6.3317175|6.679596|9.487913|10.918216|11.4355755|11.932871|12.227994|12.392814|14.060818|16.10455], [1.5512708|1.636501|2.3245387|2.6749628|2.801716|2.9235535|2.9958584|3.0362394|3.4449003|3.9456146],5,5,5,5
28.62223,275.31403, [8.279179|8.7079525|12.654709|12.722059|12.788399|13.484071|15.707621|15.905468|16.082533|16.857122], [2.0283988|2.1334484|3.1004038|3.1169045|3.1331577|3.3035975|3.848367|3.8968396|3.9402206|4.129995],7,7,7,7
41.078156,282.12836, [7.056431|9.212618|9.599946|10.948198|11.729326|12.089064|12.312903|14.0786085|15.57698|16.487823], [1.7288256|2.2570913|2.351987|2.6823087|2.873685|2.9618206|3.0166614|3.449259|3.81636|4.039517],4,4,4,4
40.852436,75.004776, [7.032871|9.346905|9.398449|9.896755|10.01248|10.922496|11.43428|13.934015|15.438098|16.91423], [1.7230533|2.2899916|2.30262|2.424705|2.4530575|2.6760116|2.8013988|3.4138339|3.782334|4.143986],4,4,4,4
45.215393,416.5893, [8.662343|9.355415|10.000684|10.640831|11.274653|11.680978|13.577504|13.896363|15.286092|15.824405], [2.122274|2.2920768|2.4501674|2.6070037|2.76229|2.8618395|3.3264885|3.404609|3.7450924|3.876979],3,3,4,4
31.910212,358.9788, [6.1759977|6.2594886|6.5673704|7.9929047|8.35755|9.166284|14.717531|14.773097|15.014617|15.771009], [1.5131195|1.5335747|1.6090058|1.9582616|2.0475996|2.2457395|3.6057951|3.6194088|3.6785812|3.8638973],4,4,4,4
43.845882,451.06552, [6.653353|8.842735|9.539354|9.8267975|10.179249|11.110194|11.572296|11.979447|14.003909|14.506198], [1.6300715|2.16647|2.3371418|2.4075654|2.493916|2.7219975|2.8352125|2.9349647|3.4309578|3.5540185],3,3,3,3
20.11797,145.893, [6.013316|7.0668736|7.4459877|8.374118|12.055813|12.108202|12.746893|13.5537815|14.039299|15.863155], [1.4732624|1.731384|1.824267|2.0516589|2.953674|2.9665096|3.1229887|3.3206766|3.4396284|3.8864732],8,8,8,8
18.477417,245.68024, [7.038912|9.647012|10.978206|11.825619|12.867772|13.889768|13.90035|14.348683|14.429513|16.73675], [1.7245334|2.3635178|2.6896603|2.8972766|3.152604|3.402993|3.4055858|3.5154274|3.5352306|4.1005034],9,9,10,10
17.475428,515.31305, [6.3829403|7.889118|8.574597|9.5856285|13.031078|13.430651|13.689439|15.097482|16.288446|16.30072], [1.5638204|1.9328339|2.1007764|2.348479|3.192614|3.2905095|3.3539126|3.698883|3.9906695|3.9936764],9,9,9,9
23.95213,199.08575, [6.119973|7.572873|8.135544|11.20071|11.59801|11.721698|12.021895|12.612792|14.038577|16.766998], [1.4993935|1.855354|1.9932083|2.744174|2.8415124|2.871816|2.9453645|3.0901341|3.4394515|4.1079144],6,6,7,7
26.869055,461.30637, [6.5154977|8.214674|8.528413|10.501109|10.790561|12.996008|13.683094|15.206228|16.28709|16.6234], [1.5962969|2.0125952|2.089461|2.5727718|2.6436875|3.184022|3.352358|3.7255259|3.9903371|4.072733],6,6,7,7
28.71985,294.0512, [6.6461406|6.9901595|7.136901|8.25401|10.256469|11.457943|12.574337|13.694075|15.990285|16.063438], [1.6283045|1.712589|1.7485408|2.0222325|2.5128348|2.8071961|3.0807126|3.3550482|3.9176197|3.9355423],6,6,6,6
43.3799,252.87071, [7.1729107|7.3175926|8.251996|8.636018|9.691507|10.420651|12.619867|14.307269|14.6779785|16.782396], [1.7573631|1.7928102|2.021739|2.1158245|2.3744192|2.5530596|3.0918674|3.505281|3.5961046|4.111687],3,3,4,4
28.028694,331.61002, [7.262804|7.7874875|8.170447|10.707527|10.83532|12.307215|13.1279545|13.944414|15.305981|15.463424], [1.779387|1.9079344|2.0017595|2.6233442|2.6546535|3.0152676|3.216349|3.4163814|3.7499652|3.788539],6,6,6,6
20.245651,71.71, [6.025132|6.5967836|7.5378737|8.841615|9.502482|9.775919|9.842051|16.391806|16.656998|16.804106], [1.4761574|1.616212|1.8467791|2.1661956|2.3281083|2.3951|2.4113023|4.015992|4.0809646|4.117006],6,6,7,7
22.238596,459.40445, [7.914685|8.473207|9.211083|9.859581|10.3662|11.382468|12.352991|12.714996|13.460198|16.57114], [1.9390978|2.0759358|2.2567155|2.4155974|2.539719|2.7887046|3.0264828|3.115174|3.2977486|4.0599294],7,7,8,8
44.89017,360.11902, [6.9239097|7.428117|9.333735|10.057105|10.231451|10.653978|10.851124|11.011938|11.497685|12.271359], [1.6963578|1.8198886|2.286765|2.4639907|2.5067055|2.6102247|2.6585252|2.6979249|2.816933|3.006483],3,3,3,3
12.355676,223.11359, [7.495566|8.152361|9.187101|10.931741|11.452457|13.467047|15.581139|16.436152|16.549255|16.693365], [1.8364136|1.9973284|2.25084|2.6782765|2.8058522|3.2994266|3.817379|4.026857|4.0545673|4.0898743],5,10,10,10
37.28013,416.989, [7.3541284|8.756012|9.366083|9.718016|12.296701|14.194707|15.671505|15.825742|16.087461|16.520494], [1.8017615|2.145223|2.2946904|2.3809137|3.0126917|3.477703|3.8395188|3.8773067|3.941428|4.047521],4,4,4,4
17.545328,507.10153, [8.626154|9.805064|11.6960335|12.098923|12.567755|14.979065|15.9669075|15.988786|16.152386|16.40455], [2.1134076|2.4022408|2.865528|2.964236|3.0791|3.6698709|3.9118924|3.9172525|3.9573345|4.019115],10,10,10,10
21.48096,422.19525, [6.6651807|6.9103155|6.963019|8.408744|11.929202|13.436212|14.724075|15.689539|16.103495|16.423182], [1.6329693|1.6930273|1.7059397|2.0601423|2.9226546|3.2918718|3.6073985|3.8439372|3.9453561|4.0236793],7,7,8,8
11.33249,330.67282, [6.9745407|7.3043895|7.9133873|9.149901|11.448754|12.899302|13.082398|13.274928|14.2785015|16.438782], [1.7087625|1.7895755|1.9387798|2.241726|2.8049448|3.1603289|3.2051876|3.2523575|3.4982328|4.0275016],4,10,10,10
27.282368,170.87924, [6.60535|7.512783|10.879349|12.35295|14.551152|15.161879|15.549261|15.902094|16.152262|16.600128], [1.6183108|1.8406318|2.6654406|3.0264728|3.5650322|3.7146602|3.809569|3.896013|3.9573042|4.0670314],7,7,8,8
36.636375,130.57126, [7.168211|7.41339|7.738026|8.344172|10.841055|10.937857|12.40724|12.574459|12.708212|14.306929], [1.7562116|1.8162806|1.8958164|2.044322|2.6560585|2.679775|3.0397737|3.0807424|3.1135118|3.5051975],4,4,4,4
24.469282,449.38614, [9.996259|10.670995|10.750521|11.453416|13.074773|13.813433|14.224718|15.25507|15.3504|15.7647705], [2.4490833|2.6143937|2.6338775|2.8060868|3.2033193|3.384291|3.485056|3.737492|3.760848|3.8623688],8,8,9,9
23.0867,239.60947, [6.4058275|7.0665617|7.6607075|8.685252|10.316401|10.50625|10.545078|15.070917|16.625427|16.903763], [1.5694277|1.7313076|1.8768734|2.1278868|2.527518|2.5740314|2.5835443|3.6923747|4.07323|4.141422],6,6,7,7
27.102276,83.87032, [6.086213|7.257571|7.839503|8.051711|8.430634|8.531685|11.428232|12.135528|13.826672|16.665733], [1.4911222|1.7781049|1.9206781|1.9726692|2.0655053|2.090263|2.799917|2.9732044|3.3875346|4.0831046],5,5,5,5
18.611498,430.5654, [6.9075103|8.862551|11.29509|11.679408|12.269929|12.382057|13.4552145|13.573867|14.594367|15.489506], [1.69234|2.171325|2.767297|2.861455|3.0061326|3.033604|3.2965276|3.3255973|3.57562|3.794929],9,9,10,10
43.50578,354.82974, [8.117341|10.973366|13.370234|13.402748|13.910201|14.464974|15.290848|15.806262|16.185413|16.230764], [1.9887486|2.6884747|3.2757072|3.2836733|3.4079993|3.5439188|3.7462578|3.8725343|3.9654262|3.9765372],4,4,4,4
24.772766,507.73276, [7.7214036|9.283006|11.165614|11.176485|11.331603|12.176996|12.708033|14.786884|15.028407|16.723087], [1.8917439|2.2743363|2.7355754|2.7382388|2.7762427|2.983364|3.113468|3.6227868|3.6819596|4.0971565],7,7,7,7
28.973356,39.081535, [6.2799687|7.1445894|7.2247996|12.212422|12.843753|13.242943|13.362759|13.51406|15.379733|15.507915], [1.5385923|1.7504244|1.7700759|2.9920435|3.1467195|3.244521|3.273876|3.3109448|3.7680347|3.799439],5,5,5,5
10.322657,49.76208, [6.90907|7.599253|7.658508|8.849616|9.115677|12.401911|12.572636|16.62435|16.72302|16.757761], [1.6927222|1.861817|1.8763344|2.168156|2.2333407|3.0384681|3.0802958|4.0729656|4.09714|4.1056514],5,10,10,10
8.021974,36.94018, [6.511957|9.231883|9.669137|11.119647|12.230452|12.374126|13.248778|13.398656|14.378234|14.980504], [1.5954295|2.2618113|2.3689384|2.7243135|2.9964607|3.031661|3.2459507|3.2826707|3.5226674|3.6702235],1,10,10,10
19.334051,41.67904, [6.710229|6.775257|7.300297|8.008045|8.1088505|10.161554|11.521297|13.0332155|14.482024|15.375611], [1.6440061|1.659938|1.7885727|1.961971|1.9866683|2.4895809|2.822718|3.193138|3.548096|3.7670248],7,7,8,8
32.070953,94.61021, [6.4115906|8.025179|9.137971|9.228481|9.284437|9.49847|9.627691|11.270462|14.93394|16.52561], [1.5708396|1.9661689|2.238803|2.260978|2.274687|2.3271253|2.3587844|2.7612631|3.6588154|4.0487742],4,4,4,4
25.047232,241.21681, [7.9935384|11.872314|11.887525|12.1895685|13.096638|13.186909|13.262067|13.544429|15.340564|15.453759], [1.9584169|2.9087172|2.9124436|2.9864442|3.2086763|3.2307925|3.2492063|3.3183851|3.758438|3.786171],8,8,9,9
41.150864,317.05493, [6.568496|7.446107|7.932421|8.821407|8.897203|9.16076|9.816934|11.3910675|12.196586|12.902963], [1.6092815|1.8242962|1.9434432|2.1612449|2.1798148|2.2443862|2.4051487|2.7908115|2.9881635|3.1612258],3,3,3,3
15.501362,277.84918, [6.909782|7.139048|7.217008|8.588172|9.157626|9.397395|10.465176|14.236483|14.400313|16.615042], [1.6928966|1.7490668|1.768167|2.1041021|2.2436185|2.3023617|2.563968|3.4879382|3.528077|4.0706854],8,9,9,9
22.395666,251.853, [6.160738|6.311562|7.007258|8.639196|9.613655|10.413197|10.7171335|11.282661|13.426566|13.949142], [1.5093808|1.5463327|1.7167782|2.1166031|2.3553455|2.551233|2.6256976|2.764252|3.2895088|3.4175398],6,6,6,6
21.02851,83.16114, [9.164097|11.102704|12.100093|13.413028|13.47804|13.807898|14.796056|15.8954315|16.128305|16.707207], [2.2452037|2.7201624|2.9645228|3.2861917|3.3021197|3.3829348|3.6250336|3.8943808|3.9514349|4.0932655],9,9,10,10
42.789806,473.80475, [8.204868|8.577977|9.165232|9.483786|13.371826|14.073242|14.252011|15.717883|16.697466|16.850067], [2.0101926|2.1016045|2.2454817|2.3235276|3.2760973|3.4479444|3.4917428|3.8508813|4.090879|4.1282663],4,4,4,4
39.254726,386.44357, [6.444334|6.5272374|7.4296846|11.388568|12.674092|14.33743|16.240093|16.498661|16.51989|16.63551], [1.5788618|1.5991732|1.8202727|2.790199|3.1051526|3.5126703|3.978823|4.042172|4.047373|4.0757],4,4,4,4
18.499386,202.29955, [7.346791|7.4345536|7.663514|7.817567|11.908547|13.618366|13.630263|13.932257|15.637004|15.771101], [1.7999637|1.8214656|1.877561|1.9153038|2.9175942|3.3364997|3.3394146|3.4134028|3.831066|3.8639197],8,8,9,9
19.528776,126.64896, [6.4533234|6.829854|7.022427|11.515774|12.11905|14.184907|15.316729|16.09195|16.234653|16.55765], [1.5810642|1.6733142|1.7204946|2.8213646|2.9691672|3.4753022|3.7525985|3.9425275|3.9774902|4.056624],8,8,9,9
35.915604,139.70638, [8.196566|8.753791|9.85709|10.180619|10.851085|11.451121|12.3399725|14.184972|15.224687|15.587561], [2.0081587|2.1446788|2.414987|2.4942517|2.6585157|2.8055248|3.0232933|3.4753182|3.7300482|3.8189523],4,4,4,4
39.231037,282.09467, [7.3086877|7.979719|8.5746765|8.965377|9.565971|12.351569|12.464904|13.878256|13.940811|16.984976], [1.7906284|1.9550312|2.1007957|2.1965172|2.343663|3.0261345|3.0539014|3.4001727|3.4154987|4.1613193],4,4,4,4
6.245816,305.299, [8.290956|8.620725|9.618626|11.982417|12.856635|13.053063|13.361541|15.538706|16.040369|16.909437], [2.031284|2.1120775|2.3565633|2.9356923|3.1498756|3.1980004|3.2735775|3.806983|3.9298904|4.1428123],1,10,10,10
28.424257,197.55055, [6.4955688|8.94838|10.208086|10.662051|12.383033|14.093861|14.123379|14.239944|14.727384|15.608623], [1.5914143|2.1923532|2.500981|2.6122026|3.033843|3.4529958|3.4602277|3.4887865|3.608209|3.8241124],6,6,6,6
38.4953,299.47772, [6.4635367|6.878912|7.061407|8.585283|9.017085|9.295201|11.97248|13.467201|15.529043|16.556398], [1.5835665|1.6853335|1.7300447|2.1033945|2.2091858|2.2773242|2.9332576|3.2994642|3.8046155|4.056318],3,3,4,4
20.048326,168.59755, [6.816023|7.8937345|8.403123|9.14587|9.270714|10.698182|10.807768|11.811651|11.899813|13.939898], [1.6699256|1.933965|2.0587652|2.2407382|2.2713249|2.6210546|2.6479032|2.8938546|2.9154541|3.4152749],7,7,8,8
17.994974,39.299126, [6.11108|6.2562366|7.719431|8.717807|11.121316|11.249631|12.228786|12.381195|15.921504|15.929014], [1.4972147|1.5327779|1.8912606|2.1358626|2.7247224|2.7561595|2.9960527|3.033393|3.9007685|3.9026084],8,8,9,9
26.73128,120.3942, [7.1730604|7.3480406|8.669935|12.139616|13.332992|13.422659|15.352172|15.8582115|16.240631|16.278385], [1.7573998|1.80027|2.124134|2.974206|3.266583|3.2885513|3.7612822|3.8852618|3.9789546|3.9882045],7,7,8,8
30.707571,133.57587, [6.0667205|8.2766905|8.464832|9.2164135|9.893882|13.23187|13.269614|14.11921|15.307197|16.732021], [1.4863465|2.027789|2.073884|2.2580214|2.424001|3.2418082|3.2510555|3.4592066|3.7502632|4.099345],5,5,5,5
30.285229,375.23758, [7.8080997|8.001985|11.08461|11.09563|11.359422|11.486064|12.654097|13.999991|14.904454|15.398563], [1.9129845|1.9604862|2.7157295|2.7184293|2.7830584|2.8140857|3.1002536|3.429998|3.6515913|3.772648],5,5,6,6
22.240828,189.058, [10.476834|10.7514305|11.893177|13.299864|13.829711|14.155381|14.71448|15.70483|16.51928|16.856365], [2.5668244|2.6341004|2.9138284|3.2584667|3.3882792|3.4680684|3.6050477|3.8476834|4.0472236|4.1298094],9,9,10,10
29.70905,107.55548, [6.9683924|7.6777453|11.099579|11.960628|13.6549425|13.79552|14.144455|14.567749|15.13787|16.226423], [1.7072561|1.8810476|2.7193968|2.9303536|3.345461|3.3799024|3.4653914|3.5690985|3.7087781|3.9754736],5,5,6,6
37.120056,478.4576, [6.155013|6.30183|6.996533|9.143801|12.709006|13.664909|13.677066|13.84065|15.158425|15.307938], [1.5079782|1.5439483|1.7141505|2.2402313|3.1137066|3.3479028|3.350881|3.3909593|3.7138143|3.7504447],4,4,4,4
24.760963,232.21635, [9.706902|10.347205|11.326085|12.171512|12.4586525|12.600292|13.459922|13.915159|15.989032|16.524096], [2.378191|2.5350652|2.774891|2.9820204|3.0523698|3.0870717|3.2976809|3.409214|3.9173129|4.0484033],8,8,8,8
