Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_W,Best_Fit_W_L
32.68743,239.81242, [13.63628|12.558021|14.324532|10.936142|13.885012|7.010612|6.635215|9.297622|16.34017|15.006966], [3.3408885|3.076715|3.5095103|2.6793547|3.4018278|1.7176|1.6256276|2.2779174|4.0033417|3.6767066],5,4,5,5
32.499767,298.30695, [15.743683|13.044105|10.483907|13.74572|13.801877|16.786407|11.085349|7.751721|7.861579|13.913104], [3.8572023|3.1958055|2.5685573|3.3677013|3.38146|4.11267|2.7159104|1.8991716|1.9260868|3.4087105],5,5,5,5
29.606976,115.50594, [6.284449|14.974163|7.242402|8.92444|15.209598|8.451774|13.286243|13.816265|13.016425|10.057103], [1.53969|3.66867|1.7743886|2.186488|3.7263515|2.0706844|3.2551296|3.384985|3.1890242|2.4639902],5,5,5,5
18.183733,41.667873, [14.503346|14.634098|11.571389|11.243374|8.937647|8.608055|16.485205|10.986528|10.710197|6.7873383], [3.55332|3.585354|2.8349903|2.7546265|2.1897235|2.1089735|4.038875|2.6916995|2.6239984|1.6628978],8,8,8,8
42.431408,295.32837, [6.771756|9.933518|12.7597|8.363663|12.816249|14.70943|16.403694|15.687719|12.792384|9.020243], [1.6590803|2.433712|3.1261265|2.0490973|3.139981|3.6038103|4.018905|3.8434913|3.134134|2.2099595],4,3,4,4
6.7971783,284.2762, [12.277232|11.736969|16.89623|8.524842|16.03431|6.8936744|15.138251|8.406947|15.37165|12.887243], [3.007922|2.8755574|4.1395764|2.0885863|3.9284058|1.6889502|3.7088716|2.0597022|3.7660542|3.1573746],1,10,10,10
40.111984,476.65604, [8.588316|11.2582655|7.3292084|10.876284|7.571218|15.616287|14.08136|16.397354|15.384764|13.037297], [2.1041374|2.758275|1.7956561|2.6646895|1.8549484|3.8259904|3.449933|4.0173516|3.769267|3.1941378],4,4,4,4
15.57031,72.80996, [16.549044|11.979483|13.018252|15.816406|15.702447|15.103024|15.400684|11.985644|14.557089|6.9804564], [4.054516|2.9349732|3.1894717|3.8750196|3.8470995|3.7002409|3.7731676|2.936483|3.5664868|1.7102118],8,10,10,10
40.52634,438.0924, [15.070145|16.384663|7.1581607|9.050418|8.139618|13.613742|6.3290396|8.439701|12.413909|11.159026], [3.6921854|4.014242|1.7537494|2.2173524|1.9942064|3.3353667|1.5506147|2.0677269|3.0414076|2.7339613],3,3,4,4
40.478844,432.48248, [6.456093|8.845046|12.753168|11.165022|16.706022|11.122777|13.869544|14.529586|12.852607|13.371515], [1.5817428|2.1670363|3.1245263|2.7354305|4.0929756|2.7250803|3.3980384|3.5597486|3.1488886|3.2760212],4,4,4,4
36.425182,103.37906, [6.3428707|12.667602|10.118869|14.99993|11.217708|10.134133|6.01402|9.087807|12.984373|10.378079], [1.5540034|3.1035624|2.4791229|3.674983|2.7483385|2.4828627|1.4734349|2.2265127|3.1811714|2.5426295],4,3,4,4
34.44199,467.49097, [9.33159|12.798856|13.05169|13.058091|8.763911|6.650217|9.080265|15.571629|6.3330264|15.664629], [2.2862394|3.1357198|3.197664|3.1992323|2.1471581|1.6293032|2.224665|3.815049|1.5515915|3.8378341],5,4,4,5
22.927067,498.23233, [14.901072|14.038988|16.167196|16.766665|6.961767|9.822064|12.242805|12.581041|6.214652|16.718842], [3.6507626|3.439552|3.960963|4.107833|1.7056329|2.4064057|2.9994872|3.082355|1.5225898|4.096116],8,7,7,7
41.323395,361.49854, [10.149528|11.33921|9.469536|10.712423|13.082231|14.058377|7.24631|7.475232|12.187184|6.0357943], [2.4866343|2.7781065|2.3200362|2.6245437|3.2051466|3.4443023|1.775346|1.8314319|2.98586|1.4787695],3,3,3,3
41.073334,361.1336, [11.829772|8.281655|6.1870904|14.158923|12.490043|14.903425|6.073691|16.447027|10.592903|9.7592945], [2.8982942|2.0290055|1.5158372|3.4689362|3.0600605|3.6513393|1.4880543|4.0295215|2.5952613|2.3910272],3,3,4,4
12.251725,89.80192, [12.730738|14.377539|14.464432|14.907173|15.05414|15.322608|15.361265|12.897658|13.847645|8.939366], [3.1190307|3.522497|3.5437858|3.6522574|3.6882644|3.754039|3.76351|3.1599264|3.392673|2.1901448],2,10,10,10
43.9059,328.3504, [11.825984|16.657898|14.71273|13.6009655|7.193694|6.739768|9.217156|16.644604|11.081328|10.660202], [2.897366|4.081185|3.604619|3.3322365|1.7624551|1.6512432|2.2582033|4.077928|2.7149255|2.6117494],3,3,4,4
19.320488,315.08762, [13.791569|14.376919|7.5225916|11.393218|16.929396|8.354851|8.740754|14.719041|8.595252|15.838003], [3.3789344|3.522345|1.843035|2.7913384|4.1477017|2.0469384|2.1414847|3.606165|2.1058369|3.8803108],8,8,8,8
30.004206,185.71547, [16.596704|8.770797|6.090948|7.194786|9.032907|13.269531|7.333631|11.841343|16.276192|16.804167], [4.0661926|2.1488452|1.4922823|1.7627226|2.213062|3.2510352|1.7967396|2.901129|3.987667|4.117021],5,5,5,5
19.92231,39.92844, [16.35684|12.156296|11.641136|8.314321|11.376352|11.007274|16.698755|6.966222|6.645423|12.087573], [4.007426|2.9782925|2.8520784|2.0370085|2.7872064|2.696782|4.091195|1.7067243|1.6281286|2.9614553],8,7,7,7
34.84521,355.94135, [12.454319|11.780965|13.760598|7.9059014|6.189198|12.083426|14.885282|15.923988|9.069437|7.531321], [3.0513082|2.8863363|3.3713465|1.9369458|1.5163535|2.9604394|3.646894|3.9013772|2.222012|1.8451737],4,4,4,4
24.294693,243.42299, [13.974105|9.229606|9.8506155|9.130594|9.327239|15.661449|11.191936|13.334068|9.321685|16.079916], [3.4236557|2.2612534|2.413401|2.2369957|2.2851737|3.8370552|2.7420242|3.2668467|2.2838128|3.9395795],7,6,7,7
12.370605,378.49783, [9.873678|8.482659|15.911862|6.7095103|10.726788|15.1258|11.711961|14.643862|6.6328454|8.392484], [2.4190512|2.0782516|3.8984063|1.6438301|2.628063|3.705821|2.8694303|3.5877461|1.6250471|2.0561585],7,10,10,10
35.631172,309.6303, [11.802098|13.175534|11.706264|9.058843|16.450163|10.964396|11.398272|10.580102|7.660327|9.531309], [2.891514|3.228006|2.8680346|2.2194164|4.03029|2.6862772|2.7925766|2.592125|1.8767802|2.3351707],5,4,4,5
41.874832,290.3296, [16.606668|12.819977|12.697518|6.038853|9.082816|13.329884|11.801909|13.869839|8.666051|6.256002], [4.0686336|3.1408944|3.110892|1.479519|2.22529|3.2658215|2.8914678|3.3981104|2.1231825|1.5327204],3,3,4,4
6.32933,232.70222, [10.5150795|6.3651905|10.908854|16.875849|9.208575|14.16959|6.6334753|15.545725|12.565627|14.235304], [2.5761945|1.5594717|2.6726692|4.134583|2.256101|3.4715495|1.6252015|3.8087027|3.0785787|3.4876494],1,10,10,10
8.557656,419.94104, [14.548663|10.767862|14.558808|11.858189|15.590524|11.776566|10.913393|10.939418|11.261962|15.923531], [3.5644224|2.6381264|3.5669081|2.9052563|3.8196783|2.8852587|2.6737814|2.6801574|2.7591808|3.901265],1,10,10,10
24.47929,165.86543, [13.60061|6.9735374|6.6002665|7.7622557|8.179274|16.325958|6.1600113|14.798843|9.4853115|12.8215475], [3.3321495|1.7085167|1.6170653|1.9017526|2.003922|3.9998598|1.5092027|3.6257167|2.3239014|3.1412792],5,5,5,5
37.604614,242.6265, [13.298929|6.78444|16.668728|12.309343|9.350523|15.030844|13.069108|9.103814|13.705114|8.160853], [3.2582376|1.6621878|4.0838385|3.015789|2.290878|3.6825566|3.2019315|2.2304344|3.357753|1.9994091],4,4,4,4
11.542405,529.656, [11.469159|13.236961|10.840879|12.360723|8.336583|9.08196|10.629153|12.13721|8.090609|7.306657], [2.809944|3.2430556|2.6560154|3.028377|2.0424628|2.22508|2.6041427|2.9736164|1.9821991|1.790131],7,10,10,10
24.680069,75.87195, [14.309711|12.133616|15.2618685|6.600525|10.112345|11.899366|8.972399|10.969067|14.210246|16.285025], [3.5058794|2.9727361|3.7391577|1.6171286|2.4775245|2.9153447|2.1982377|2.6874213|3.4815104|3.989831],7,6,7,7
29.364088,509.05832, [8.448447|9.340907|11.486275|11.426344|12.348024|11.833784|10.383254|10.330796|8.491127|6.399515], [2.0698695|2.2885222|2.8141372|2.7994542|3.025266|2.8992772|2.5438972|2.531045|2.080326|1.5678812],4,4,4,4
33.829727,501.20685, [8.024137|11.956832|14.460771|7.6748633|13.032633|11.600127|12.946296|6.5176077|15.337422|15.811763], [1.9659134|2.9294238|3.5428889|1.8803415|3.192995|2.8420312|3.1718426|1.5968139|3.7576685|3.8738818],5,4,4,5
25.62773,409.45123, [7.6135077|16.23689|16.298002|11.598591|9.019197|9.703736|8.686291|10.005589|16.00151|10.038117], [1.8653094|3.9780383|3.9930105|2.8416548|2.2097034|2.3774154|2.1281412|2.4513693|3.92037|2.4593387],7,6,6,7
43.194736,35.032528, [8.253234|16.66463|7.928503|10.88794|10.495461|10.232165|14.958406|7.0144553|7.6143|9.70657], [2.0220423|4.0828347|1.9424832|2.6675453|2.571388|2.5068805|3.6648095|1.7185415|1.8655034|2.3781095],3,3,3,3
17.666866,440.5132, [14.030043|8.575634|10.122361|10.140128|16.54036|12.330918|15.744981|12.402691|8.420232|7.4292994], [3.4373605|2.1010303|2.4799786|2.4843314|4.052388|3.021075|3.8575203|3.0386593|2.0629568|1.8201784],9,8,8,8
43.365906,213.20483, [9.892547|9.217943|10.350262|11.596665|13.198106|10.975771|14.781431|13.989626|12.5506|7.164256], [2.4236739|2.2583961|2.535814|2.841183|3.233536|2.6890638|3.6214507|3.4274583|3.074897|1.7552427],3,3,3,3
34.87611,145.48918, [9.829457|16.271465|11.420684|9.85349|16.186417|6.576756|6.0931664|15.494319|15.314187|7.6103997], [2.408217|3.986509|2.7980676|2.414105|3.965672|1.6113052|1.4928257|3.7961082|3.7519758|1.864548],5,4,5,5
9.983283,325.39838, [11.612168|9.2719|7.671535|14.430688|7.434642|15.378423|11.338341|13.068319|16.191856|15.225942], [2.8449812|2.2716155|1.8795261|3.5355186|1.8214873|3.7677135|2.7778935|3.201738|3.9670048|3.7303557],4,10,10,10
14.179015,313.47162, [11.151191|6.5757265|10.527028|6.3392634|11.524936|7.6321282|10.510774|6.6766133|9.941816|14.392731], [2.7320418|1.611053|2.5791218|1.5531195|2.8236094|1.8698714|2.5751395|1.6357703|2.435745|3.5262191],9,9,9,9
28.531967,232.52966, [6.1066766|16.294024|16.497814|12.737219|8.071059|15.736171|9.870518|8.233313|11.781039|11.420605], [1.4961357|3.9920359|4.0419645|3.1206186|1.9774095|3.855362|2.4182768|2.0171616|2.8863547|2.7980483],6,5,5,5
9.9964695,319.5975, [11.996542|13.548538|14.384137|15.385949|11.307221|9.10536|10.824899|12.960274|9.608092|14.163957], [2.9391527|3.319392|3.5241137|3.7695575|2.7702692|2.2308133|2.6521|3.175267|2.3539827|3.4701693],3,10,10,10
34.003376,266.76645, [8.099395|14.162207|6.181212|7.3632984|6.760744|10.337171|13.398692|15.935545|10.151824|11.24488], [1.9843518|3.4697406|1.5143969|1.8040081|1.6563823|2.5326068|3.2826796|3.9042084|2.487197|2.7549956],4,4,4,4
29.133436,496.31442, [7.4597154|6.3952036|7.6102853|13.197091|11.73217|9.101139|12.09196|8.551323|13.644661|14.802112], [1.8276303|1.5668249|1.86452|3.2332873|2.8743818|2.229779|2.9625301|2.0950742|3.342942|3.6265173],5,5,5,5
13.087752,364.90076, [6.2014136|13.672644|11.382488|15.789682|13.361403|11.128323|11.65691|7.16063|11.113117|6.331279], [1.5193464|3.3497977|2.7887096|3.868472|3.2735438|2.726439|2.855943|1.7543544|2.7227137|1.5511633],7,9,10,10
28.835686,226.1173, [16.782438|13.014645|16.180481|16.610746|12.557587|6.2903943|9.966537|10.01472|15.443595|11.841414], [4.111697|3.188588|3.964218|4.069633|3.0766087|1.5411466|2.4418018|2.4536064|3.7836807|2.9011467],7,5,6,6
33.34043,210.1126, [13.231278|13.219357|7.2876225|14.387534|6.5882936|16.113663|16.399477|8.120349|8.766913|13.511346], [3.2416632|3.2387424|1.7854675|3.524946|1.6141319|3.9478474|4.017872|1.9894855|2.147894|3.3102798],4,4,5,5
36.730644,106.40862, [7.444814|6.7121954|12.135207|16.651972|16.355862|16.58837|13.437527|10.538926|8.991108|13.563409], [1.8239795|1.6444879|2.9731257|4.079733|4.007186|4.0641503|3.2921941|2.582037|2.2028215|3.3230352],4,4,4,4
23.656599,278.4023, [7.674996|13.440366|12.650935|12.102444|8.350869|9.4662485|7.8868995|12.461048|7.5330815|16.119284], [1.880374|3.2928896|3.0994792|2.9650986|2.045963|2.3192308|1.9322903|3.0529568|1.845605|3.9492245],6,5,6,6
7.5729117,129.38448, [8.92662|11.9753895|15.955752|9.059435|6.9212933|9.936266|11.092812|12.054702|12.011393|6.648934], [2.1870217|2.9339705|3.9091594|2.2195616|1.6957169|2.434385|2.7177389|2.953402|2.9427912|1.6289889],3,10,10,10
26.025587,304.2183, [12.331676|15.550234|9.329917|16.990707|15.377591|11.120259|11.806358|9.078808|6.4209766|10.265845], [3.0212605|3.8098073|2.2858295|4.1627235|3.76751|2.7244635|2.8925579|2.224308|1.5731393|2.5151322],6,5,6,6
23.804873,474.0984, [15.107919|8.704492|8.626455|16.47309|15.490838|10.140623|13.616377|10.053851|9.680913|10.55047], [3.70144|2.1326005|2.1134815|4.035907|3.7952554|2.4844527|3.3360124|2.4631934|2.3718238|2.5848653],7,6,7,7
37.440502,322.05762, [9.403688|12.761176|6.100255|11.482269|8.071344|13.516075|12.067825|14.7329645|10.7515955|8.867474], [2.3039036|3.1264882|1.4945625|2.813156|1.9774793|3.3114383|2.956617|3.6095762|2.634141|2.1725311],4,3,4,4
42.300785,110.10573, [13.4012985|8.366302|15.518263|10.708197|12.504557|9.975467|11.220992|8.514962|11.378887|8.799567], [3.283318|2.049744|3.8019743|2.6235082|3.0636163|2.4439893|2.7491431|2.0861657|2.7878273|2.155894],3,3,4,4
24.416798,47.067257, [9.5160675|8.923947|16.762466|11.029705|6.499879|8.611297|12.152168|14.387953|12.38416|12.832846], [2.3314366|2.186367|4.1068044|2.7022777|1.5924703|2.1097677|2.9772813|3.5250485|3.0341191|3.1440473],7,7,7,7
10.4034815,60.340816, [8.856322|7.8558326|12.581325|8.981187|13.829931|15.940823|6.1970887|13.20263|9.032118|9.820389], [2.1697989|1.924679|3.0824246|2.2003908|3.388333|3.9055016|1.5182867|3.2346444|2.212869|2.4059954],6,10,10,10
34.454594,498.92264, [12.39143|13.3419485|11.056919|8.783205|14.285186|14.269922|10.901101|11.709496|14.136857|16.510122], [3.0359004|3.2687774|2.7089453|2.1518853|3.4998705|3.496131|2.6707697|2.8688264|3.46353|4.04498],5,5,5,5
44.75567,260.129, [13.140618|13.188119|11.485661|16.212965|12.783456|12.266153|8.739044|9.307786|13.033889|8.978041], [3.2194514|3.231089|2.8139868|3.9721763|3.1319468|3.0052075|2.1410658|2.2804077|3.1933029|2.19962],3,3,4,4
24.276636,375.51135, [6.309577|7.4223804|9.558524|7.343781|12.633166|11.889548|13.088395|10.214984|11.978914|7.3389864], [1.5458463|1.8184832|2.3418384|1.7992264|3.0951257|2.9129393|3.2066567|2.502671|2.934834|1.7980517],5,5,5,5
22.634317,116.48626, [15.012429|9.160339|12.665023|15.835714|11.471546|10.178112|7.8552785|9.079162|14.743848|11.011938], [3.6780453|2.2442832|3.1029305|3.87975|2.8105288|2.4936376|1.9245433|2.2243946|3.6122427|2.6979249],7,7,7,7
16.76362,349.1993, [13.349761|13.464132|12.880071|11.674086|15.623069|6.622584|11.017769|12.101927|16.179096|10.324738], [3.2706914|3.2987125|3.1556172|2.860151|3.827652|1.6225331|2.6993535|2.964972|3.9638786|2.5295608],10,10,10,10
27.72548,472.1085, [6.600531|6.657764|12.547425|16.444641|10.074497|10.488556|8.850991|16.048594|13.081189|10.975713], [1.6171302|1.6311522|3.074119|4.028937|2.4682517|2.5696962|2.1684928|3.9319055|3.2048914|2.6890497],5,5,5,5
29.610748,527.7062, [14.310329|13.955891|7.794893|13.863503|13.782251|6.649174|8.028808|14.619192|8.501756|10.885698], [3.5060308|3.4191933|1.9097488|3.3965583|3.3766515|1.6290476|1.9670578|3.581702|2.08293|2.666996],5,5,5,5
37.426388,294.70297, [10.666891|16.266996|12.208474|10.514179|13.277233|7.0548186|11.806427|7.986244|14.666817|10.4037895], [2.6133883|3.985414|2.9910762|2.575974|3.252922|1.7284305|2.8925745|1.9566299|3.5933702|2.5489285],4,4,4,5
14.365707,494.86835, [7.594087|11.049053|9.879543|14.182472|9.402683|6.4649796|14.661008|8.574803|10.056337|10.018805], [1.8605514|2.7070181|2.420488|3.4747057|2.3036573|1.58392|3.5919468|2.1008267|2.4638026|2.454607],9,9,10,10
38.222652,74.56416, [12.8124075|8.430581|10.403361|11.885011|16.88207|7.5424023|6.0534716|10.497413|7.6432757|16.284233], [3.1390398|2.0654924|2.5488236|2.9118276|4.1361074|1.8478886|1.4831005|2.571866|1.8726026|3.9896371],4,3,4,4
15.040268,449.81598, [8.477384|13.04631|6.108659|15.701883|9.092133|6.941178|16.91782|8.303088|8.5172615|6.867256], [2.076959|3.196346|1.4966214|3.8469615|2.2275724|1.7005886|4.144866|2.0342567|2.086729|1.6824777],8,8,9,9
36.72121,491.54648, [13.072824|11.050228|10.643772|11.755419|6.330526|6.7051506|14.438355|6.199853|10.965068|6.1371627], [3.2028418|2.707306|2.6077242|2.8800776|1.5509789|1.642762|3.5373971|1.5189639|2.6864417|1.5036049],4,3,4,4
18.787409,84.34161, [6.751595|12.261495|15.283703|9.435839|6.660871|8.745617|6.7457266|13.27346|12.740862|14.260886], [1.6541408|3.0040662|3.7445073|2.3117805|1.6319134|2.142676|1.652703|3.2519977|3.1215112|3.4939172],8,8,8,8
33.102425,67.8359, [7.4443493|14.603481|8.789551|14.3879595|12.599498|15.005899|15.082921|9.6742935|6.9511995|10.105971], [1.8238655|3.577853|2.15344|3.5250502|3.0868769|3.6764452|3.6953156|2.3702018|1.7030439|2.4759629],4,4,4,5
41.80692,480.48834, [13.380142|10.363286|14.325612|13.6764345|14.173793|6.387158|13.721439|13.093746|10.973042|6.72461], [3.2781348|2.539005|3.509775|3.3507264|3.4725792|1.5648537|3.3617527|3.2079678|2.6883953|1.6475294],4,3,4,4
33.577484,157.17342, [9.374602|6.0366726|7.307379|8.750986|9.908524|6.3532467|10.731892|14.659692|7.266792|13.098259], [2.2967775|1.4789848|1.7903078|2.1439917|2.4275882|1.5565455|2.6293135|3.5916245|1.780364|3.2090735],4,4,4,4
21.198124,407.6338, [10.832079|7.184154|8.761782|14.123285|14.903877|12.892918|13.743967|7.5297756|7.2535076|10.937092], [2.6538594|1.7601178|2.1466365|3.4602048|3.65145|3.1587648|3.367272|1.844795|1.7771094|2.6795876],8,7,7,7
31.09721,195.43199, [15.179205|15.817298|6.1803083|9.829344|13.937873|14.170265|12.949856|6.302404|10.667528|9.229958], [3.7189052|3.875238|1.5141755|2.4081893|3.414779|3.471715|3.1727147|1.544089|2.6135445|2.2613397],4,4,5,5
36.277325,66.5983, [9.174831|14.602464|11.923446|16.85068|11.419059|15.987619|10.921818|15.910614|16.621712|12.826002], [2.2478337|3.5776036|2.9212441|4.1284165|2.7976694|3.9169667|2.6758454|3.8981004|4.0723195|3.1423705],5,5,5,5
11.253014,330.6999, [6.933632|10.323268|11.125058|9.337715|16.619957|14.261831|7.927776|14.202487|9.252968|16.021042], [1.6987398|2.5292006|2.7256393|2.2877402|4.0718894|3.4941487|1.9423051|3.4796093|2.266977|3.9251552],6,10,10,10
17.52646,403.5539, [6.101114|16.974476|7.856265|11.256985|15.061734|11.186921|9.08716|9.073773|12.38414|6.684173], [1.4947729|4.1587467|1.9247849|2.7579613|3.690125|2.7407956|2.2263541|2.2230744|3.0341144|1.6376224],10,8,8,8
10.842829,119.27238, [12.202787|14.028249|14.596241|8.03832|11.792366|16.033327|6.3785496|8.897126|15.880817|12.408461], [2.989683|3.436921|3.5760791|1.9693882|2.8891296|3.9281652|1.5627446|2.179796|3.8908002|3.040073],4,10,10,10
36.405453,269.76193, [14.505191|11.163595|8.666659|16.571823|12.669426|7.1785803|9.762357|7.491498|8.291801|8.867228], [3.5537717|2.7350807|2.1233315|4.0600967|3.1040094|1.7587522|2.3917775|1.835417|2.0314913|2.1724708],4,4,4,4
30.653358,135.20438, [11.914165|13.398126|6.7204776|7.8638654|6.056004|6.0227194|7.981754|7.693605|11.2071295|9.184567], [2.9189703|3.2825408|1.646517|1.9266471|1.483721|1.4755663|1.9555297|1.8849332|2.7457466|2.250219],4,4,4,4
39.51461,341.4162, [16.232275|9.176222|12.034997|14.560983|15.076891|11.519808|11.291704|9.46073|10.606552|15.250502], [3.9769075|2.2481744|2.9485743|3.5674407|3.6938384|2.822353|2.7664676|2.3178787|2.5986052|3.736373],4,4,4,4
6.739481,440.32623, [6.990147|10.471781|10.106935|9.6545725|10.845641|16.92458|10.333818|11.145559|8.313539|12.599078], [1.712586|2.5655863|2.476199|2.3653703|2.657182|4.146522|2.5317855|2.730662|2.0368168|3.086774],1,10,10,10
22.1129,294.11954, [11.111585|10.058688|8.08555|13.444002|8.929862|7.426827|8.580264|9.483891|6.419072|16.25892], [2.7223382|2.4643786|1.9809598|3.2937806|2.1878161|1.8195726|2.1021647|2.323553|1.5726727|3.9834356],6,6,6,6
15.013675,507.87512, [7.56858|14.340903|14.330994|10.112359|14.4678135|15.526111|8.265917|9.692091|6.9936357|7.302709], [1.8543022|3.5135212|3.5110934|2.4775279|3.5446143|3.8038971|2.0251496|2.3745623|1.7134408|1.7891637],8,9,9,9
34.90262,400.77057, [14.401473|16.401604|11.699925|7.1970096|9.771524|12.115111|6.620021|7.0227556|14.450205|10.180251], [3.5283608|4.018393|2.8664818|1.7632674|2.3940234|2.9682024|1.6219051|1.7205751|3.5403001|2.4941616],4,4,4,4
29.385954,308.1442, [8.136836|14.276878|7.365207|16.30429|12.543499|9.126581|9.074332|16.969284|8.182886|10.623601], [1.9935248|3.4978352|1.8044758|3.9945512|3.0731573|2.2360125|2.2232113|4.1574745|2.004807|2.6027822],5,5,5,5
