Max_Length,Max_Weight,Input_Length,Input_Weight,Next_Fit,First_Fit,Best_Fit_W_L,Best_Fit_W_W
30.183405, 313.80032, [16.639349|17.067318|17.202686|17.86325|19.884453|20.166386|20.463419|23.0389|24.67779|25.776571], [4.0766406|4.181493|4.2146583|4.3764963|4.8716908|4.9407644|5.0135374|5.644531|6.0460587|6.31526], 2,10,2,10
18.942965, 84.57463, [16.945948|18.338575|18.502775|19.87996|20.928623|22.428455|23.449183|24.100735|25.573938|26.090597], [4.1517572|4.492951|4.5331798|4.87059|5.1275125|5.4949718|5.7450495|5.90468|6.265615|6.392196], 3,10,4,9
25.574091, 288.20023, [16.429607|17.181084|18.069298|18.160942|18.652704|21.770807|22.591707|23.830723|25.018873|25.783905], [4.025254|4.2093654|4.426978|4.449431|4.5699124|5.333848|5.5349684|5.838527|6.129624|6.3170567], 3,10,3,10
21.047308, 39.43938, [16.269304|17.648167|20.3291|21.448174|21.883286|22.252075|23.255066|25.093916|25.242565|25.32653], [3.9859796|4.323801|4.9806294|5.2548027|5.361405|5.4517584|5.697491|6.1480093|6.1844287|6.205], 9,10,9,9
33.424644, 326.52597, [17.60756|18.548016|18.633808|19.685036|19.90741|20.025898|22.038185|22.471827|22.575287|24.8934], [4.313852|4.544264|4.565283|4.8228335|4.8773155|4.906345|5.3993554|5.5055976|5.5309453|6.098883], 2,10,2,10
44.11661, 205.52249, [17.465654|17.628925|20.542841|20.95866|21.506199|23.863583|23.940401|24.202353|25.543114|26.809305], [4.279085|4.3190866|5.032996|5.134872|5.2690187|5.8465776|5.8653984|5.9295764|6.258063|6.5682797], 2,10,2,8
24.555052, 56.72445, [19.140045|19.963068|20.299366|20.318542|20.994967|22.066307|22.126806|23.89417|24.846468|25.230682], [4.689311|4.8909516|4.973345|4.978043|5.143767|5.406245|5.4210677|5.8540716|6.0873847|6.181517], 5,10,6,6
38.08058, 514.0918, [16.41606|18.552483|18.98954|23.260612|24.071272|25.08995|25.097551|25.247284|26.184507|26.527767], [4.0219345|4.545358|4.652437|5.69885|5.8974614|6.147038|6.1489|6.1855845|6.4152045|6.499303], 2,10,2,10
26.15121, 493.90384, [17.224583|17.348286|18.555035|18.70348|21.0489|21.930775|22.964214|23.750694|24.986946|25.642668], [4.2200227|4.25033|4.5459833|4.5823526|5.1569805|5.3730397|5.6262326|5.81892|6.121802|6.2824535], 3,10,3,10
20.257074, 86.01815, [16.206985|16.402555|16.83889|17.251621|19.043573|21.54121|21.747828|22.503815|24.841846|25.316822], [3.9707115|4.018626|4.125528|4.2266474|4.6656756|5.2775965|5.3282175|5.5134344|6.086252|6.2026215], 3,10,3,8
24.235292, 423.26715, [16.421858|16.716848|17.741123|18.565258|20.211102|20.26557|20.95168|22.577644|25.742525|26.698792], [4.023355|4.095628|4.3465753|4.548488|4.9517198|4.9650645|5.1331615|5.5315228|6.3069186|6.541204], 3,10,3,10
39.551064, 85.64853, [17.993515|21.679928|22.487633|22.689636|22.722427|23.260946|23.903465|25.57942|26.799232|26.829569], [4.408411|5.311582|5.50947|5.558961|5.5669947|5.6989317|5.856349|6.2669578|6.565812|6.5732446], 3,10,4,4
22.246048, 94.05628, [19.67912|20.265406|20.81713|21.69838|21.919308|23.218815|23.616325|24.289068|25.069002|25.642015], [4.821384|4.9650245|5.100197|5.316103|5.37023|5.6886096|5.786|5.950822|6.1419053|6.282294], 3,10,3,9
29.326046, 510.35867, [16.861671|17.304388|18.010746|18.795586|19.494467|21.692478|21.743261|22.408234|23.795376|26.038214], [4.1311097|4.239575|4.412633|4.6049185|4.7761445|5.314657|5.327099|5.4900174|5.829867|6.3793626], 2,10,2,10
37.63511, 284.65793, [16.388138|18.221645|19.699257|20.52896|20.72108|22.759674|23.368515|25.036526|25.150694|26.555426], [4.015094|4.464303|4.826318|5.029595|5.076665|5.5761204|5.725286|6.133949|6.16192|6.506079], 2,10,2,10
42.997463, 80.56323, [16.584993|16.911215|17.07419|20.943457|21.168432|21.766228|23.111258|25.724108|25.991667|26.911913], [4.0633235|4.1432476|4.1831765|5.131147|5.186266|5.332726|5.662258|6.3024063|6.3679585|6.5934186], 3,10,4,4
24.661354, 455.27475, [16.421232|17.407503|17.41542|17.598827|19.68042|20.014383|21.890793|25.971304|26.319649|26.916437], [4.023202|4.264838|4.266778|4.3117127|4.821703|4.903524|5.363244|6.3629694|6.4483137|6.5945272], 3,10,3,10
40.337265, 504.21072, [16.76697|19.955887|20.18553|21.282413|21.420708|21.902735|21.945938|22.660854|23.844002|26.605072], [4.107908|4.889192|4.9454546|5.2141914|5.2480736|5.36617|5.3767548|5.5519094|5.8417807|6.518243], 2,10,2,10
35.71356, 330.81332, [16.62134|19.467264|20.86866|21.656628|21.828691|23.010319|24.124338|24.382032|26.874182|26.926996], [4.0722284|4.7694798|5.1128216|5.305874|5.3480296|5.637528|5.910463|5.973598|6.5841746|6.597114], 2,10,2,10
13.219366, 483.04034, [16.072762|17.246193|17.530691|18.868898|19.155869|19.199694|20.724485|20.796532|22.796305|26.935558], [3.9378266|4.2253175|4.295019|4.62288|4.6931877|4.703925|5.077499|5.0951505|5.5850945|6.5992117], 5,10,5,10
39.628605, 363.89172, [17.818615|19.304012|20.57765|21.67937|22.510427|25.183615|25.673082|26.091043|26.41357|26.855635], [4.3655605|4.729483|5.0415244|5.3114457|5.5150547|6.169986|6.289905|6.392306|6.471325|6.5796304], 2,10,2,10
31.3473, 524.1282, [16.406729|16.788795|16.936985|19.283796|19.888685|20.978325|23.862974|24.631506|26.036942|26.260918], [4.0196486|4.113255|4.1495614|4.72453|4.872728|5.1396894|5.846429|6.034719|6.3790507|6.4339247], 2,10,2,10
43.306156, 160.11874, [16.236656|17.604618|17.862892|18.274714|18.467463|22.758314|22.919397|22.98018|24.079292|25.793081], [3.9779809|4.3131313|4.3764086|4.477305|4.5245285|5.575787|5.6152525|5.630144|5.8994265|6.319305], 2,10,2,8
34.07202, 166.50015, [16.628761|17.484625|17.618065|20.052164|20.968817|21.108644|23.206175|24.069218|24.226124|26.120687], [4.0740466|4.283733|4.316426|4.9127803|5.13736|5.171618|5.685513|5.8969584|5.9354005|6.3995686], 2,10,2,9
33.31386, 85.04739, [19.801128|20.35416|20.818214|21.410145|21.44492|21.51153|21.814095|23.39815|24.26159|26.620617], [4.8512764|4.986769|5.1004624|5.2454853|5.2540054|5.2703247|5.3444533|5.732547|5.9440894|6.5220513], 3,10,4,8
29.334993, 419.83908, [16.016562|18.854984|19.559158|20.347694|20.614788|21.142471|23.166063|23.369251|23.910686|24.995228], [3.9240575|4.619471|4.7919936|4.985185|5.050623|5.1799054|5.6756854|5.7254667|5.858118|6.123831], 2,10,2,10
10.522485, 375.45474, [16.248177|18.666096|19.982655|21.880873|24.038889|24.623508|24.744442|25.490793|25.654558|26.464027], [3.9808033|4.5731936|4.8957505|5.3608136|5.889528|6.0327597|6.0623884|6.2452445|6.2853665|6.483687], 8,10,8,10
34.710976, 289.563, [17.506987|18.966127|21.58729|22.59971|24.79703|25.144407|25.70773|25.865337|26.382357|26.460474], [4.2892118|4.6467013|5.288886|5.536929|6.075272|6.16038|6.2983937|6.3370075|6.4636774|6.482816], 2,10,2,10
7.726454, 218.85066, [17.580238|18.802715|19.212996|21.3325|21.943317|23.3757|23.516775|23.567184|25.729576|26.82483], [4.3071585|4.606665|4.707184|5.226463|5.376113|5.7270465|5.76161|5.77396|6.303746|6.572083], 10,10,10,10
9.033455, 435.8023, [16.662529|16.925564|17.343733|18.080727|22.9255|24.574818|26.235466|26.545643|26.6814|26.782732], [4.0823197|4.1467633|4.2492146|4.429778|5.616748|6.02083|6.427689|6.5036826|6.536943|6.5617695], 8,10,8,10
29.31856, 392.3678, [17.165112|17.294111|17.588842|19.244637|19.865206|21.20702|21.650444|21.960016|24.940697|25.769114], [4.2054524|4.237057|4.3092666|4.714936|4.8669753|5.1957197|5.304359|5.380204|6.110471|6.3134327], 2,10,2,10
32.908203, 85.053116, [17.053637|17.145988|17.358416|17.925589|18.468899|21.386408|22.026411|24.107317|24.602604|25.33163], [4.178141|4.200767|4.252812|4.3917694|4.5248804|5.23967|5.3964705|5.9062924|6.027638|6.2062497], 3,10,3,9
19.072903, 151.43484, [19.547493|21.519178|22.414034|23.643864|23.71006|24.436394|25.142086|25.20133|25.588493|26.162523], [4.789136|5.2721987|5.4914384|5.7927465|5.8089647|5.9869165|6.159811|6.174326|6.269181|6.409818], 4,10,4,10
23.976147, 492.53375, [16.253448|17.039738|17.551153|18.445305|19.080633|22.25766|22.88719|24.133305|24.707296|26.758453], [3.9820948|4.1747355|4.3000326|4.5190997|4.674755|5.453127|5.6073613|5.9126596|6.0532875|6.555821], 3,10,3,10
11.203653, 225.88591, [16.609705|16.913912|17.61706|20.122454|22.116724|22.336786|22.884798|25.675934|26.076197|26.99577], [4.069378|4.1439085|4.3161798|4.9300013|5.418597|5.4725127|5.6067753|6.2906036|6.388668|6.6139636], 7,10,7,10
11.3994, 322.52225, [18.107792|18.60596|20.801842|21.068804|21.070389|23.327473|23.799908|25.019245|26.42512|26.478767], [4.436409|4.55846|5.0964513|5.161857|5.1622453|5.715231|5.8309774|6.129715|6.4741545|6.487298], 7,10,7,10
40.3295, 359.40784, [16.943687|17.39644|17.820425|17.966665|19.293165|20.245096|23.747622|23.832249|25.35625|26.826406], [4.1512036|4.262128|4.366004|4.401833|4.7268257|4.9600487|5.818167|5.838901|6.212281|6.5724697], 2,10,2,10
39.33282, 503.20193, [16.946358|17.665321|20.717497|24.16668|24.408058|25.006191|25.093481|26.45302|26.776575|26.845304], [4.151858|4.328004|5.0757866|5.9208364|5.9799743|6.126517|6.147903|6.48099|6.560261|6.5771], 2,10,2,10
24.447348, 494.47836, [16.594866|16.734121|18.556828|19.368279|19.606012|20.423794|21.04838|23.49242|24.71809|24.975239], [4.065742|4.0998597|4.546423|4.7452283|4.803473|5.0038295|5.156853|5.755643|6.055932|6.1189337], 3,10,3,10
36.268047, 165.79239, [16.015217|16.339056|18.517015|18.556248|21.494577|22.541945|22.83434|23.073195|24.152796|25.064217], [3.9237282|4.003069|4.536669|4.546281|5.2661715|5.5227766|5.5944133|5.6529326|5.917435|6.1407332], 2,10,2,8
41.29488, 301.19678, [17.110535|18.723593|18.952963|19.391861|19.977543|20.694868|21.067791|22.21353|24.057579|24.936588], [4.192081|4.5872803|4.643476|4.751006|4.894498|5.070243|5.1616087|5.4423146|5.894107|6.109464], 2,10,2,10
36.25022, 472.99326, [16.488695|20.772474|21.070044|21.342886|22.757067|23.047358|25.347916|26.362093|26.45373|26.594603], [4.03973|5.0892563|5.162161|5.2290072|5.5754814|5.6466026|6.2102394|6.4587126|6.481164|6.5156775], 2,10,2,10
13.839641, 390.66022, [17.558702|17.964|18.564194|21.094248|22.515112|22.70181|23.817543|24.593662|24.756836|26.530788], [4.3018823|4.4011803|4.5482273|5.168091|5.5162024|5.5619435|5.835298|6.0254474|6.065425|6.5000434], 5,10,5,10
8.360599, 201.01828, [16.084599|16.197273|17.062115|17.112661|19.939869|20.722258|22.717579|26.575996|26.667738|26.90681], [3.9407268|3.968332|4.180218|4.192602|4.8852677|5.076953|5.565807|6.511119|6.533596|6.592169], 9,10,9,10
30.73329, 161.78725, [17.007887|17.243895|19.498938|20.528084|21.103302|21.68826|22.11211|22.910255|25.035755|25.570208], [4.166932|4.2247543|4.77724|5.0293803|5.170309|5.3136234|5.417467|5.613013|6.13376|6.264701], 2,10,2,8
14.436041, 130.74669, [17.677681|18.542286|19.245876|19.277811|19.666355|21.530378|22.265799|23.558107|23.730032|26.53317], [4.331032|4.54286|4.7152395|4.7230635|4.818257|5.274943|5.4551206|5.771736|5.813858|6.500627], 5,10,5,10
22.788595, 381.7414, [16.091185|17.372131|18.05495|18.893957|19.258484|19.388565|20.572224|20.796082|24.94736|26.268316], [3.9423401|4.256172|4.423463|4.6290197|4.7183285|4.7501984|5.040195|5.09504|6.112103|6.4357376], 3,10,3,10
10.354596, 362.7695, [18.507109|20.439404|20.560705|20.704584|20.854134|21.061375|22.794182|24.243755|24.360022|26.777002], [4.5342417|5.0076537|5.0373726|5.0726233|5.109263|5.1600366|5.5845747|5.93972|5.9682055|6.5603657], 7,10,7,10
40.963097, 188.35712, [17.06493|17.265108|17.433832|18.056437|20.766481|20.897295|21.722343|22.07444|24.874372|26.928946], [4.1809077|4.2299514|4.271289|4.423827|5.087788|5.1198373|5.3219743|5.408238|6.094221|6.597592], 2,10,2,8
30.503557, 347.35806, [16.262035|17.961273|19.170198|20.007996|20.843801|22.608828|23.159126|24.01318|24.263727|24.836508], [3.9841986|4.4005117|4.6966987|4.901959|5.1067314|5.5391626|5.673986|5.8832293|5.944613|6.0849442], 2,10,2,10
33.71512, 372.22012, [16.107367|18.478405|20.079655|21.744131|23.295416|24.5118|25.253618|26.842115|26.919853|26.947239], [3.9463048|4.5272093|4.9195156|5.327312|5.707377|6.005391|6.1871367|6.5763183|6.595364|6.6020737], 2,10,2,10
11.823132, 523.6319, [16.381865|18.86308|19.535501|20.744152|24.469364|24.64858|25.070044|26.143171|26.566128|26.790663], [4.013557|4.6214542|4.7861977|5.0823174|5.994994|6.0389023|6.142161|6.405077|6.5087013|6.5637126], 8,10,8,10
35.245262, 372.3048, [16.554115|16.590628|16.773476|17.937042|19.117666|19.853167|22.05503|24.163116|24.478806|25.761366], [4.0557585|4.064704|4.1095014|4.394575|4.6838284|4.8640256|5.4034824|5.9199634|5.9973073|6.311535], 2,10,2,10
16.687475, 78.45384, [16.32415|16.526262|16.579235|17.33154|17.46051|17.665197|20.143894|21.095665|22.920897|24.873234], [3.9994168|4.0489345|4.0619125|4.2462273|4.277825|4.3279734|4.935254|5.168438|5.6156197|6.093942], 4,10,4,9
35.750504, 91.32093, [16.07856|16.755884|17.74053|19.288767|21.39078|21.624222|22.506836|23.534182|23.88781|26.535526], [3.9392471|4.1051917|4.34643|4.725748|5.240741|5.2979345|5.514175|5.7658744|5.8525133|6.501204], 3,10,3,8
12.789504, 490.8288, [16.649248|17.145994|18.977468|19.022291|19.779129|20.266249|20.83736|21.89265|22.373621|25.117033], [4.079066|4.2007685|4.64948|4.6604614|4.8458867|4.965231|5.105153|5.3636994|5.4815373|6.153673], 5,10,5,10
32.651897, 227.172, [16.067324|17.52629|18.314432|18.796377|19.025276|19.316456|19.49085|25.276329|25.363367|26.376656], [3.9364944|4.2939415|4.4870358|4.6051126|4.661193|4.7325315|4.7752585|6.1927004|6.214025|6.4622808], 2,10,2,8
28.227274, 103.83455, [16.400326|16.776817|17.377827|18.767237|19.391684|21.972525|22.349714|23.980625|24.025599|25.020594], [4.0180798|4.11032|4.2575674|4.597973|4.7509623|5.3832684|5.47568|5.875253|5.8862715|6.1300454], 3,10,3,9
25.05656, 453.1774, [18.835817|20.23013|20.238462|21.002499|23.139307|23.573603|24.34321|25.499483|26.282139|26.726341], [4.614775|4.956382|4.958423|5.1456122|5.6691303|5.7755327|5.9640865|6.2473736|6.439124|6.5479536], 3,10,3,10
